y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.91660273,0.083397254
0,2,0,31.0,0,0,10.5,0,0.81121635,0.18878363
0,3,0,20.0,0,0,7.925,0,0.8988672,0.10113285
1,2,1,6.0,0,1,33.0,0,0.078029715,0.92197037
1,3,1,14.0,1,0,11.2417,1,0.21408765,0.78591233
1,1,1,26.0,0,0,78.85,0,0.060117483,0.9398826
1,3,1,28.0,0,0,7.75,2,0.33172086,0.6682791
0,3,0,16.0,2,0,18.0,0,0.8670217,0.13297832
1,3,1,16.0,0,0,7.75,2,0.24622692,0.7537731
1,1,1,19.0,0,2,26.2833,0,0.13548934,0.86451066
0,1,0,37.0,1,0,53.1,0,0.63729453,0.36270544
0,3,0,44.0,0,0,8.05,0,0.9252699,0.07473012
0,3,1,28.0,3,1,25.4667,0,0.62572825,0.37427178
0,3,0,30.0,0,0,7.225,1,0.8894284,0.11057161
0,2,0,36.0,0,0,13.0,0,0.7899766,0.21002348
1,1,1,16.0,0,1,39.4,0,0.09801919,0.90198076
1,1,0,42.0,1,0,52.5542,0,0.654638,0.34536198
1,3,1,28.0,0,0,7.8292,2,0.3293958,0.67060417
0,2,0,27.0,0,0,13.0,0,0.80038327,0.19961673
0,1,0,47.0,0,0,52.0,0,0.6323147,0.36768532
0,3,0,24.0,0,0,7.8958,0,0.90066576,0.09933425
1,1,0,34.0,0,0,26.55,0,0.7785439,0.22145613
1,3,1,19.0,1,0,7.8542,0,0.43038017,0.56961983
0,3,0,20.0,0,0,9.225,0,0.896903,0.103097
0,3,0,28.0,0,0,14.5,0,0.88591576,0.114084184
0,3,0,10.0,3,2,27.9,0,0.93819124,0.061808813
0,1,0,40.0,0,0,27.7208,1,0.66827005,0.33172998
1,2,0,31.0,0,0,13.0,0,0.79347414,0.20652583
0,3,0,4.0,3,2,27.9,0,0.8770535,0.122946486
0,3,1,31.0,0,0,7.8542,0,0.47086594,0.5291341
0,3,0,19.0,0,0,7.8958,0,0.8974834,0.10251654
1,3,1,22.0,0,0,7.75,0,0.39216387,0.6078361
0,1,0,28.0,0,0,30.6958,1,0.52732325,0.47267666
0,3,1,28.0,0,0,7.55,0,0.45096913,0.5490309
1,3,0,18.0,0,0,8.05,0,0.89452875,0.105471194
0,3,0,27.0,1,0,14.4542,1,0.89462584,0.105374165
1,1,0,28.0,0,0,35.5,0,0.534,0.46600002
1,3,1,28.0,0,0,7.75,2,0.33172086,0.6682791
1,1,1,30.0,0,0,31.0,1,0.07485533,0.9251447
0,3,0,28.0,0,0,7.8958,0,0.90508085,0.09491916
0,2,0,21.0,2,0,73.5,0,0.75636095,0.24363904
0,3,0,29.0,1,0,7.0458,0,0.93703884,0.06296118
0,3,0,28.0,0,0,8.05,0,0.9042077,0.09579227
0,3,0,28.0,0,0,7.75,2,0.8488758,0.15112413
0,3,1,45.0,0,1,14.4542,1,0.34435838,0.6556416
0,3,0,16.0,1,3,34.375,0,0.8978846,0.10211542
0,3,0,19.0,0,0,8.1583,0,0.89726526,0.10273473
0,3,0,23.0,0,0,9.225,0,0.898138,0.10186199
0,3,0,24.0,0,0,7.05,0,0.90270984,0.097290225
0,1,0,58.0,0,2,113.275,1,0.5230346,0.47696543
1,3,1,5.0,2,1,19.2583,1,0.17430782,0.8256922
1,1,1,52.0,1,1,93.5,0,0.14262392,0.8573761
0,3,0,40.0,1,4,27.9,0,0.96201617,0.037983797
1,1,0,11.0,1,2,120.0,0,0.64171976,0.35828027
0,3,0,65.0,0,0,7.75,2,0.8904697,0.10953037
1,1,1,18.0,0,2,79.65,0,0.1070187,0.8929813
0,2,0,32.0,0,0,10.5,0,0.8138401,0.18615994
1,1,1,50.0,0,1,247.5208,1,0.021258997,0.978741
1,2,1,35.0,0,0,21.0,0,0.17340574,0.8265943
1,3,1,19.0,0,0,7.8792,2,0.27476707,0.7252329
0,3,0,21.0,0,0,7.775,0,0.8995656,0.1004345
1,2,1,13.0,0,1,19.5,0,0.12460499,0.875395
1,2,1,28.0,1,0,26.0,0,0.23842219,0.7615778
0,1,0,28.0,0,0,25.925,0,0.71261144,0.28738853
0,3,0,28.0,0,0,7.75,2,0.8488758,0.15112413
0,2,1,57.0,0,0,10.5,0,0.46363837,0.5363616
0,2,0,21.0,0,0,73.5,0,0.5244794,0.47552067
0,3,0,29.0,0,0,7.875,0,0.9068974,0.09310258
