y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.80209947,0.1979005
0,2,0,31.0,0,0,10.5,0,0.85893434,0.14106569
0,3,0,20.0,0,0,7.925,0,0.8429148,0.15708517
1,2,1,6.0,0,1,33.0,0,0.06241115,0.9375888
1,3,1,14.0,1,0,11.2417,1,0.24231444,0.75768554
1,1,1,26.0,0,0,78.85,0,0.024915416,0.9750846
1,3,1,28.0,0,0,7.75,2,0.2639576,0.73604244
0,3,0,16.0,2,0,18.0,0,0.89425194,0.10574809
1,3,1,16.0,0,0,7.75,2,0.21632765,0.7836724
1,1,1,19.0,0,2,26.2833,0,0.04900832,0.95099163
0,1,0,37.0,1,0,53.1,0,0.5076243,0.4923756
0,3,0,44.0,0,0,8.05,0,0.9404698,0.059530154
0,3,1,28.0,3,1,25.4667,0,0.6528494,0.3471506
0,3,0,30.0,0,0,7.225,1,0.8731054,0.12689462
0,2,0,36.0,0,0,13.0,0,0.8724174,0.12758264
1,1,1,16.0,0,1,39.4,0,0.029465823,0.97053415
1,1,0,42.0,1,0,52.5542,0,0.5245516,0.47544843
1,3,1,28.0,0,0,7.8292,2,0.26356724,0.73643273
0,2,0,27.0,0,0,13.0,0,0.8260896,0.17391035
0,1,0,47.0,0,0,52.0,0,0.5956953,0.4043047
0,3,0,24.0,0,0,7.8958,0,0.8756681,0.12433189
1,1,0,34.0,0,0,26.55,0,0.68015474,0.31984526
1,3,1,19.0,1,0,7.8542,0,0.50209886,0.49790108
0,3,0,20.0,0,0,9.225,0,0.8373611,0.16263896
0,3,0,28.0,0,0,14.5,0,0.8811513,0.11884875
0,3,0,10.0,3,2,27.9,0,0.77923757,0.22076236
0,1,0,40.0,0,0,27.7208,1,0.6339559,0.36604416
1,2,0,31.0,0,0,13.0,0,0.8501499,0.14985001
0,3,0,4.0,3,2,27.9,0,0.6964944,0.3035056
0,3,1,31.0,0,0,7.8542,0,0.45893204,0.54106796
0,3,0,19.0,0,0,7.8958,0,0.8338621,0.16613787
1,3,1,22.0,0,0,7.75,0,0.41303876,0.5869612
0,1,0,28.0,0,0,30.6958,1,0.6280639,0.3719361
0,3,1,28.0,0,0,7.55,0,0.44662637,0.55337363
1,3,0,18.0,0,0,8.05,0,0.8235503,0.17644978
0,3,0,27.0,1,0,14.4542,1,0.8504494,0.14955068
1,1,0,28.0,0,0,35.5,0,0.6411571,0.35884294
1,3,1,28.0,0,0,7.75,2,0.2639576,0.73604244
1,1,1,30.0,0,0,31.0,1,0.031910002,0.96809
0,3,0,28.0,0,0,7.8958,0,0.90230113,0.09769883
0,2,0,21.0,2,0,73.5,0,0.74219316,0.25780678
0,3,0,29.0,1,0,7.0458,0,0.94273394,0.05726602
0,3,0,28.0,0,0,8.05,0,0.9018679,0.09813211
0,3,0,28.0,0,0,7.75,2,0.8553506,0.14464943
0,3,1,45.0,0,1,14.4542,1,0.3325169,0.66748303
0,3,0,16.0,1,3,34.375,0,0.45366836,0.54633164
0,3,0,19.0,0,0,8.1583,0,0.83270204,0.16729793
0,3,0,23.0,0,0,9.225,0,0.8631841,0.13681585
0,3,0,24.0,0,0,7.05,0,0.87856805,0.121431984
0,1,0,58.0,0,2,113.275,1,0.6761416,0.32385835
1,3,1,5.0,2,1,19.2583,1,0.27846858,0.72153145
1,1,1,52.0,1,1,93.5,0,0.025419485,0.97458047
0,3,0,40.0,1,4,27.9,0,0.8585702,0.14142974
1,1,0,11.0,1,2,120.0,0,0.39281604,0.60718405
0,3,0,65.0,0,0,7.75,2,0.924397,0.075603
1,1,1,18.0,0,2,79.65,0,0.059969038,0.940031
0,2,0,32.0,0,0,10.5,0,0.86339897,0.1366011
1,1,1,50.0,0,1,247.5208,1,0.030999046,0.96900094
1,2,1,35.0,0,0,21.0,0,0.10523856,0.89476144
1,3,1,19.0,0,0,7.8792,2,0.23814872,0.76185125
0,3,0,21.0,0,0,7.775,0,0.85228115,0.14771882
1,2,1,13.0,0,1,19.5,0,0.08472678,0.9152732
1,2,1,28.0,1,0,26.0,0,0.11776,0.88224
0,1,0,28.0,0,0,25.925,0,0.68125343,0.3187466
0,3,0,28.0,0,0,7.75,2,0.8553506,0.14464943
0,2,1,57.0,0,0,10.5,0,0.10321881,0.8967812
0,2,0,21.0,0,0,73.5,0,0.5569312,0.44306877
0,3,0,29.0,0,0,7.875,0,0.9062715,0.093728416
0,3,0,17.0,1,1,7.2292,1,0.7241797,0.2758203
1,1,1,52.0,1,0,78.2667,1,0.01333746,0.98666257
0,2,1,26.0,1,1,26.0,0,0.1203224,0.8796776
1,1,1,18.0,2,2,262.375,1,0.066078104,0.93392193
1,1,0,26.0,0,0,30.0,1,0.6219729,0.37802705
1,1,1,39.0,1,1,83.1583,1,0.033173356,0.9668267
0,3,0,23.0,0,0,7.8542,0,0.868253,0.13174702
0,3,0,36.0,1,0,15.55,0,0.94466645,0.0553335
0,3,1,30.5,0,0,7.75,2,0.25983816,0.74016184
1,1,1,22.0,0,2,49.5,1,0.053671453,0.9463285
0,2,1,38.0,0,0,13.0,0,0.11633265,0.88366735
0,3,1,41.0,0,2,20.2125,0,0.5016497,0.49835035
0,3,0,16.0,4,1,39.6875,0,0.95154345,0.04845661
1,2,1,29.0,0,0,10.5,0,0.13367125,0.8663287
1,1,1,40.0,1,1,134.5,1,0.032487456,0.9675126
0,3,0,28.0,0,0,7.7375,2,0.8553943,0.14460568
0,1,0,56.0,0,0,30.6958,1,0.6045847,0.39541525
0,1,0,71.0,0,0,49.5042,1,0.5307115,0.46928856
1,1,1,31.0,1,0,113.275,1,0.01993849,0.9800615
1,1,1,30.0,0,0,56.9292,1,0.022219133,0.9777809
0,1,0,38.0,0,0,0.0,0,0.78342867,0.21657136
0,3,0,28.0,0,0,7.25,0,0.9040973,0.09590271
1,3,0,9.0,0,2,20.525,0,0.38131884,0.61868113
0,3,1,9.0,4,2,31.275,0,0.7467719,0.2532281
0,1,0,61.0,0,0,32.3208,0,0.63077193,0.36922807
0,3,0,28.0,0,0,7.7292,2,0.85542333,0.14457667
0,3,0,28.0,0,0,7.8958,0,0.90230113,0.09769883
0,3,0,28.0,0,0,7.8542,0,0.90241784,0.09758222
1,1,0,48.0,1,0,52.0,0,0.5176959,0.48230413
1,3,0,45.0,0,0,8.05,0,0.9418276,0.05817236
1,2,1,36.0,0,0,13.0,0,0.12148012,0.8785199
0,3,0,27.0,0,0,7.8958,0,0.89616317,0.1038368
0,1,0,64.0,0,0,26.0,0,0.6437101,0.35628995
0,3,0,35.0,0,0,7.125,0,0.9267481,0.07325183
1,1,1,19.0,1,0,91.0792,1,0.022732053,0.9772679
0,3,0,38.0,0,0,7.05,0,0.9341427,0.06585725
0,3,0,30.5,0,0,8.05,0,0.910832,0.089167945
0,3,0,25.0,1,0,7.775,0,0.9317613,0.068238646
1,2,1,40.0,1,1,39.0,0,0.10775412,0.8922458
0,1,0,47.0,0,0,38.5,0,0.6325738,0.36742628
1,3,0,30.0,0,0,9.5,0,0.9050218,0.09497825
1,1,0,40.0,0,0,31.0,1,0.6251351,0.37486494
1,1,1,28.0,1,0,52.0,0,0.022476722,0.97752327
0,3,0,20.5,0,0,7.25,0,0.85010546,0.14989448
1,1,1,28.0,1,0,89.1042,1,0.020715185,0.9792849
1,1,0,36.0,0,0,26.2875,0,0.6783551,0.32164493
0,1,0,28.0,0,0,221.7792,0,0.50497,0.49503005
0,3,0,20.0,0,0,9.8458,0,0.83465356,0.16534643
0,1,0,71.0,0,0,34.6542,1,0.57304513,0.4269549
0,2,0,36.0,0,0,12.875,1,0.86363184,0.1363682
1,2,1,22.0,1,1,29.0,0,0.083948195,0.9160518
0,3,1,48.0,1,3,34.375,0,0.5204903,0.47950965
0,2,0,23.0,2,1,11.5,0,0.8281769,0.17182307
1,1,1,32.0,0,0,76.2917,1,0.021647464,0.97835255
1,1,1,63.0,1,0,77.9583,0,0.013432596,0.9865674
1,2,0,0.83,0,2,29.0,0,0.22541563,0.7745844
0,3,0,25.0,0,0,7.25,0,0.88496715,0.11503283
1,1,0,35.0,0,0,26.55,1,0.6435832,0.35641682
1,1,1,49.0,0,0,25.9292,0,0.035355538,0.96464443
0,1,0,24.0,0,0,79.2,1,0.54232705,0.45767304
0,3,1,28.0,1,0,14.4583,1,0.3013852,0.6986148
0,3,0,21.0,0,0,8.05,0,0.8511765,0.14882359
1,3,1,28.0,0,0,7.8792,2,0.2633211,0.7366789
1,3,0,28.0,1,1,15.2458,1,0.80209947,0.1979005
0,2,0,28.0,0,0,0.0,0,0.8767849,0.1232151
1,3,1,5.0,0,0,12.475,0,0.20346828,0.79653174
1,1,0,49.0,1,0,56.9292,1,0.4626758,0.53732425
1,3,1,15.0,1,0,14.4542,1,0.22926389,0.77073604
1,1,1,28.0,0,0,110.8833,1,0.022483196,0.9775168
0,3,0,29.0,0,0,7.775,0,0.9065597,0.093440324
0,3,0,42.0,0,0,7.55,0,0.9388045,0.0611955
0,3,1,18.0,1,0,17.8,0,0.38669968,0.6133003
0,3,0,21.0,0,0,8.4333,0,0.84962523,0.15037481
0,2,1,44.0,1,0,26.0,0,0.11104787,0.8889521
0,2,0,28.0,0,0,13.0,0,0.8351676,0.16483238
0,2,0,37.0,1,0,26.0,0,0.8427313,0.15726867
0,3,1,39.0,0,5,29.125,2,0.77929896,0.22070104
1,2,1,34.0,1,1,32.5,0,0.120533444,0.87946653
0,2,0,30.0,0,0,13.0,0,0.84532994,0.15467007
0,2,0,66.0,0,0,10.5,0,0.85452336,0.14547661
1,1,1,28.0,1,0,146.5208,1,0.020485029,0.97951496
0,3,0,43.0,0,0,8.05,0,0.9390824,0.060917623
0,3,0,28.0,0,0,8.7125,1,0.85959727,0.14040272
0,3,0,24.0,0,0,7.4958,0,0.8770469,0.12295312
0,3,0,18.0,0,0,7.7958,0,0.82472223,0.17527774
1,3,1,28.0,1,0,24.15,2,0.15006776,0.8499322
0,3,0,28.0,0,0,8.05,0,0.9018679,0.09813211
0,3,0,28.0,0,0,7.05,0,0.90464747,0.09535246
1,3,0,28.0,0,0,56.4958,0,0.6683595,0.33164042
1,3,1,28.0,0,0,7.7875,2,0.2637727,0.73622733
1,2,1,36.0,1,0,26.0,0,0.112979665,0.88702035
0,3,1,32.0,1,1,15.5,2,0.25382265,0.7461774
0,3,0,23.5,0,0,7.2292,1,0.8336281,0.16637193
1,1,0,28.0,0,0,26.55,0,0.67978543,0.3202146
0,2,0,39.0,0,0,13.0,0,0.87358505,0.12641503
1,1,1,28.0,1,0,82.1708,1,0.020743128,0.97925687
0,3,0,28.0,0,0,8.4583,2,0.85285497,0.147145
0,1,0,65.0,0,1,61.9792,1,0.6461936,0.35380632
0,2,0,23.0,0,0,10.5,0,0.7966223,0.20337772
1,1,1,28.0,1,0,51.8625,0,0.022477318,0.9775227
0,3,0,22.0,0,0,7.8958,0,0.860148,0.13985203
0,3,0,35.0,0,0,7.05,0,0.9269209,0.07307911
1,1,0,23.0,0,1,63.3583,1,0.57349527,0.4265048
