y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.9028118,0.097188145
0,2,0,31.0,0,0,10.5,0,0.8241653,0.17583477
0,3,0,20.0,0,0,7.925,0,0.8681367,0.13186327
1,2,1,6.0,0,1,33.0,0,0.1659934,0.83400655
1,3,1,14.0,1,0,11.2417,1,0.30437946,0.69562054
1,1,1,26.0,0,0,78.85,0,0.08385527,0.9161447
1,3,1,28.0,0,0,7.75,2,0.25639573,0.7436043
0,3,0,16.0,2,0,18.0,0,0.8920467,0.107953355
1,3,1,16.0,0,0,7.75,2,0.21701781,0.7829822
1,1,1,19.0,0,2,26.2833,0,0.17906189,0.82093805
0,1,0,37.0,1,0,53.1,0,0.6580537,0.3419463
0,3,0,44.0,0,0,8.05,0,0.90665907,0.09334101
0,3,1,28.0,3,1,25.4667,0,0.61572444,0.3842756
0,3,0,30.0,0,0,7.225,1,0.88536805,0.11463196
0,2,0,36.0,0,0,13.0,0,0.8378144,0.16218558
1,1,1,16.0,0,1,39.4,0,0.13163504,0.868365
1,1,0,42.0,1,0,52.5542,0,0.68864465,0.31135535
1,3,1,28.0,0,0,7.8292,2,0.25626037,0.7437396
0,2,0,27.0,0,0,13.0,0,0.8011753,0.19882467
0,1,0,47.0,0,0,52.0,0,0.6557715,0.34422848
0,3,0,24.0,0,0,7.8958,0,0.88552123,0.11447881
1,1,0,34.0,0,0,26.55,0,0.6299084,0.3700916
1,3,1,19.0,1,0,7.8542,0,0.42205274,0.57794726
0,3,0,20.0,0,0,9.225,0,0.8660813,0.13391867
0,3,0,28.0,0,0,14.5,0,0.8888255,0.111174494
0,3,0,10.0,3,2,27.9,0,0.8624631,0.13753684
0,1,0,40.0,0,0,27.7208,1,0.6019621,0.39803788
1,2,0,31.0,0,0,13.0,0,0.82092804,0.179072
0,3,0,4.0,3,2,27.9,0,0.8224252,0.17757478
0,3,1,31.0,0,0,7.8542,0,0.4267317,0.57326823
0,3,0,19.0,0,0,7.8958,0,0.86280304,0.13719697
1,3,1,22.0,0,0,7.75,0,0.3745009,0.6254991
0,1,0,28.0,0,0,30.6958,1,0.50946265,0.49053735
0,3,1,28.0,0,0,7.55,0,0.40782118,0.5921788
1,3,0,18.0,0,0,8.05,0,0.8567318,0.1432682
0,3,0,27.0,1,0,14.4542,1,0.8959647,0.10403533
1,1,0,28.0,0,0,35.5,0,0.5569229,0.44307712
1,3,1,28.0,0,0,7.75,2,0.25639573,0.7436043
1,1,1,30.0,0,0,31.0,1,0.12245461,0.87754536
0,3,0,28.0,0,0,7.8958,0,0.89681804,0.103181995
0,2,0,21.0,2,0,73.5,0,0.76995575,0.23004422
0,3,0,29.0,1,0,7.0458,0,0.9174315,0.0825685
0,3,0,28.0,0,0,8.05,0,0.89664567,0.10335432
0,3,0,28.0,0,0,7.75,2,0.8525993,0.14740068
0,3,1,45.0,0,1,14.4542,1,0.47267455,0.52732545
0,3,0,16.0,1,3,34.375,0,0.80738616,0.19261387
0,3,0,19.0,0,0,8.1583,0,0.8623747,0.13762528
0,3,0,23.0,0,0,9.225,0,0.87994593,0.12005406
0,3,0,24.0,0,0,7.05,0,0.8866186,0.1133814
0,1,0,58.0,0,2,113.275,1,0.57819825,0.42180175
1,3,1,5.0,2,1,19.2583,1,0.32449034,0.6755097
1,1,1,52.0,1,1,93.5,0,0.1644897,0.8355103
