y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.85850257,0.1414974
0,2,0,31.0,0,0,10.5,0,0.8882259,0.11177405
0,3,0,20.0,0,0,7.925,0,0.8225848,0.17741516
1,2,1,6.0,0,1,33.0,0,0.07315277,0.9268472
1,3,1,14.0,1,0,11.2417,1,0.30437967,0.69562036
1,1,1,26.0,0,0,78.85,0,0.011925789,0.98807424
1,3,1,28.0,0,0,7.75,2,0.22848327,0.77151674
0,3,0,16.0,2,0,18.0,0,0.87617075,0.12382925
1,3,1,16.0,0,0,7.75,2,0.21866763,0.7813324
1,1,1,19.0,0,2,26.2833,0,0.019733991,0.98026603
0,1,0,37.0,1,0,53.1,0,0.61176217,0.38823786
0,3,0,44.0,0,0,8.05,0,0.9300845,0.069915496
0,3,1,28.0,3,1,25.4667,0,0.64433235,0.35566768
0,3,0,30.0,0,0,7.225,1,0.86332285,0.13667713
0,2,0,36.0,0,0,13.0,0,0.8905047,0.1094953
1,1,1,16.0,0,1,39.4,0,0.02049848,0.97950155
1,1,0,42.0,1,0,52.5542,0,0.59486836,0.40513164
1,3,1,28.0,0,0,7.8292,2,0.22843759,0.7715624
0,2,0,27.0,0,0,13.0,0,0.87219965,0.12780033
0,1,0,47.0,0,0,52.0,0,0.59175456,0.4082454
0,3,0,24.0,0,0,7.8958,0,0.8557772,0.14422278
1,1,0,34.0,0,0,26.55,0,0.6874172,0.3125828
1,3,1,19.0,1,0,7.8542,0,0.56202036,0.43797967
0,3,0,20.0,0,0,9.225,0,0.8161241,0.1838759
0,3,0,28.0,0,0,14.5,0,0.8610245,0.13897546
0,3,0,10.0,3,2,27.9,0,0.7817279,0.21827215
0,1,0,40.0,0,0,27.7208,1,0.710525,0.28947502
1,2,0,31.0,0,0,13.0,0,0.8807926,0.119207434
0,3,0,4.0,3,2,27.9,0,0.65420765,0.34579226
0,3,1,31.0,0,0,7.8542,0,0.43743715,0.5625628
0,3,0,19.0,0,0,7.8958,0,0.8080589,0.19194116
1,3,1,22.0,0,0,7.75,0,0.5121364,0.48786357
0,1,0,28.0,0,0,30.6958,1,0.6506612,0.34933886
0,3,1,28.0,0,0,7.55,0,0.46154523,0.53845483
1,3,0,18.0,0,0,8.05,0,0.7916293,0.20837066
0,3,0,27.0,1,0,14.4542,1,0.869041,0.13095897
1,1,0,28.0,0,0,35.5,0,0.6291029,0.3708971
1,3,1,28.0,0,0,7.75,2,0.22848327,0.77151674
1,1,1,30.0,0,0,31.0,1,0.012012732,0.9879873
0,3,0,28.0,0,0,7.8958,0,0.8808595,0.1191405
