y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.9023836,0.09761639
0,2,0,31.0,0,0,10.5,0,0.8400496,0.15995038
0,3,0,20.0,0,0,7.925,0,0.9067251,0.09327491
1,2,1,6.0,0,1,33.0,0,0.10812005,0.8918799
1,3,1,14.0,1,0,11.2417,1,0.19246809,0.80753195
1,1,1,26.0,0,0,78.85,0,0.078242764,0.92175716
1,3,1,28.0,0,0,7.75,2,0.31409013,0.68590987
0,3,0,16.0,2,0,18.0,0,0.8028146,0.19718547
1,3,1,16.0,0,0,7.75,2,0.21511647,0.78488356
1,1,1,19.0,0,2,26.2833,0,0.14232324,0.85767674
0,1,0,37.0,1,0,53.1,0,0.63287884,0.36712116
0,3,0,44.0,0,0,8.05,0,0.92157054,0.07842941
0,3,1,28.0,3,1,25.4667,0,0.58553,0.41447002
0,3,0,30.0,0,0,7.225,1,0.8795172,0.120482765
0,2,0,36.0,0,0,13.0,0,0.8522177,0.14778234
1,1,1,16.0,0,1,39.4,0,0.10524906,0.89475095
1,1,0,42.0,1,0,52.5542,0,0.66544,0.33456
1,3,1,28.0,0,0,7.8292,2,0.31361097,0.686389
0,2,0,27.0,0,0,13.0,0,0.8120803,0.18791969
0,1,0,47.0,0,0,52.0,0,0.66993815,0.3300618
0,3,0,24.0,0,0,7.8958,0,0.89380497,0.10619501
1,1,0,34.0,0,0,26.55,0,0.7709233,0.22907665
1,3,1,19.0,1,0,7.8542,0,0.4068984,0.5931017
0,3,0,20.0,0,0,9.225,0,0.90356666,0.09643333
0,3,0,28.0,0,0,14.5,0,0.8929475,0.107052445
0,3,0,10.0,3,2,27.9,0,0.88564044,0.1143596
0,1,0,40.0,0,0,27.7208,1,0.66895986,0.3310402
1,2,0,31.0,0,0,13.0,0,0.8308712,0.16912876
0,3,0,4.0,3,2,27.9,0,0.8775943,0.12240564
0,3,1,31.0,0,0,7.8542,0,0.41985902,0.58014095
0,3,0,19.0,0,0,7.8958,0,0.90882456,0.0911754
1,3,1,22.0,0,0,7.75,0,0.37425354,0.6257464
0,1,0,28.0,0,0,30.6958,1,0.5418985,0.45810145
0,3,1,28.0,0,0,7.55,0,0.40628728,0.5937127
1,3,0,18.0,0,0,8.05,0,0.90520227,0.0947977
0,3,0,27.0,1,0,14.4542,1,0.8837439,0.11625618
1,1,0,28.0,0,0,35.5,0,0.5230803,0.47691977
1,3,1,28.0,0,0,7.75,2,0.31409013,0.68590987
1,1,1,30.0,0,0,31.0,1,0.1120015,0.8879986
0,3,0,28.0,0,0,7.8958,0,0.89321953,0.106780455
0,2,0,21.0,2,0,73.5,0,0.69960654,0.3003934
0,3,0,29.0,1,0,7.0458,0,0.9148318,0.085168175
0,3,0,28.0,0,0,8.05,0,0.89280576,0.10719432
0,3,0,28.0,0,0,7.75,2,0.8496734,0.15032661
0,3,1,45.0,0,1,14.4542,1,0.48245227,0.5175477
0,3,0,16.0,1,3,34.375,0,0.78903586,0.21096408
0,3,0,19.0,0,0,8.1583,0,0.90727586,0.092724174
0,3,0,23.0,0,0,9.225,0,0.9116275,0.088372536
0,3,0,24.0,0,0,7.05,0,0.8871326,0.112867385
0,1,0,58.0,0,2,113.275,1,0.5162038,0.48379624
1,3,1,5.0,2,1,19.2583,1,0.21509498,0.784905
1,1,1,52.0,1,1,93.5,0,0.18476464,0.8152354
0,3,0,40.0,1,4,27.9,0,0.9587742,0.041225836
1,1,0,11.0,1,2,120.0,0,0.57287425,0.42712578
0,3,0,65.0,0,0,7.75,2,0.9260745,0.073925495
1,1,1,18.0,0,2,79.65,0,0.10798862,0.8920114
0,2,0,32.0,0,0,10.5,0,0.8352923,0.16470776
1,1,1,50.0,0,1,247.5208,1,0.037181724,0.96281826
1,2,1,35.0,0,0,21.0,0,0.15254769,0.8474523
1,3,1,19.0,0,0,7.8792,2,0.24263683,0.75736314
0,3,0,21.0,0,0,7.775,0,0.9018645,0.098135434
1,2,1,13.0,0,1,19.5,0,0.12525308,0.8747469
1,2,1,28.0,1,0,26.0,0,0.25692528,0.74307466
