y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.8239366,0.1760634
0,2,0,31.0,0,0,10.5,0,0.88456756,0.11543244
0,3,0,20.0,0,0,7.925,0,0.83131355,0.16868646
1,2,1,6.0,0,1,33.0,0,0.079312146,0.92068785
1,3,1,14.0,1,0,11.2417,1,0.31058726,0.6894127
1,1,1,26.0,0,0,78.85,0,0.02708284,0.9729171
1,3,1,28.0,0,0,7.75,2,0.2338923,0.7661077
0,3,0,16.0,2,0,18.0,0,0.83168256,0.16831742
1,3,1,16.0,0,0,7.75,2,0.23622243,0.76377755
1,1,1,19.0,0,2,26.2833,0,0.015935859,0.9840642
0,1,0,37.0,1,0,53.1,0,0.5647729,0.43522713
0,3,0,44.0,0,0,8.05,0,0.9393874,0.060612664
0,3,1,28.0,3,1,25.4667,0,0.6715917,0.3284083
0,3,0,30.0,0,0,7.225,1,0.8965618,0.10343822
0,2,0,36.0,0,0,13.0,0,0.8784577,0.12154225
1,1,1,16.0,0,1,39.4,0,0.019840196,0.98015976
1,1,0,42.0,1,0,52.5542,0,0.5380762,0.4619238
1,3,1,28.0,0,0,7.8292,2,0.23374769,0.76625234
0,2,0,27.0,0,0,13.0,0,0.8632065,0.1367935
0,1,0,47.0,0,0,52.0,0,0.5830933,0.4169067
0,3,0,24.0,0,0,7.8958,0,0.86683494,0.13316506
1,1,0,34.0,0,0,26.55,0,0.7040923,0.29590765
1,3,1,19.0,1,0,7.8542,0,0.48053828,0.5194617
0,3,0,20.0,0,0,9.225,0,0.826198,0.17380197
0,3,0,28.0,0,0,14.5,0,0.8644745,0.1355255
0,3,0,10.0,3,2,27.9,0,0.8177515,0.18224844
0,1,0,40.0,0,0,27.7208,1,0.6443386,0.3556614
1,2,0,31.0,0,0,13.0,0,0.87682223,0.12317781
0,3,0,4.0,3,2,27.9,0,0.7427005,0.25729945
0,3,1,31.0,0,0,7.8542,0,0.47081965,0.52918035
0,3,0,19.0,0,0,7.8958,0,0.8184335,0.18156654
1,3,1,22.0,0,0,7.75,0,0.53192246,0.46807754
0,1,0,28.0,0,0,30.6958,1,0.5705829,0.42941707
0,3,1,28.0,0,0,7.55,0,0.50544906,0.494551
1,3,0,18.0,0,0,8.05,0,0.8027383,0.1972617
0,3,0,27.0,1,0,14.4542,1,0.8767154,0.123284526
1,1,0,28.0,0,0,35.5,0,0.6622712,0.33772883
1,3,1,28.0,0,0,7.75,2,0.2338923,0.7661077
1,1,1,30.0,0,0,31.0,1,0.018004453,0.9819956
0,3,0,28.0,0,0,7.8958,0,0.88836557,0.11163444
0,2,0,21.0,2,0,73.5,0,0.5940306,0.40596935
0,3,0,29.0,1,0,7.0458,0,0.91275406,0.08724586
0,3,0,28.0,0,0,8.05,0,0.8878523,0.11214769
0,3,0,28.0,0,0,7.75,2,0.84773856,0.1522614
0,3,1,45.0,0,1,14.4542,1,0.29236364,0.70763636
0,3,0,16.0,1,3,34.375,0,0.7025754,0.2974246
0,3,0,19.0,0,0,8.1583,0,0.8173493,0.18265069
0,3,0,23.0,0,0,9.225,0,0.8555137,0.14448628
0,3,0,24.0,0,0,7.05,0,0.8700711,0.12992893
0,1,0,58.0,0,2,113.275,1,0.61186284,0.3881372
1,3,1,5.0,2,1,19.2583,1,0.22549571,0.7745043
1,1,1,52.0,1,1,93.5,0,0.012203753,0.9877963
0,3,0,40.0,1,4,27.9,0,0.95237654,0.0476234
1,1,0,11.0,1,2,120.0,0,0.33347175,0.6665282
0,3,0,65.0,0,0,7.75,2,0.96856916,0.03143081
1,1,1,18.0,0,2,79.65,0,0.030831033,0.96916896
0,2,0,32.0,0,0,10.5,0,0.8857838,0.11421624
1,1,1,50.0,0,1,247.5208,1,0.01869966,0.98130035
1,2,1,35.0,0,0,21.0,0,0.09183811,0.90816194
1,3,1,19.0,0,0,7.8792,2,0.23934726,0.7606528
0,3,0,21.0,0,0,7.775,0,0.84410954,0.15589046
1,2,1,13.0,0,1,19.5,0,0.07214587,0.9278542
1,2,1,28.0,1,0,26.0,0,0.08878921,0.9112108
0,1,0,28.0,0,0,25.925,0,0.6865166,0.31348336
0,3,0,28.0,0,0,7.75,2,0.84773856,0.1522614
0,2,1,57.0,0,0,10.5,0,0.068202876,0.93179715
0,2,0,21.0,0,0,73.5,0,0.598447,0.40155298
0,3,0,29.0,0,0,7.875,0,0.8933165,0.10668352
