y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.9559118,0.044088148
0,2,0,31.0,0,0,10.5,0,0.83781946,0.16218053
0,3,0,20.0,0,0,7.925,0,0.89628065,0.103719346
1,2,1,6.0,0,1,33.0,0,0.078353554,0.9216464
1,3,1,14.0,1,0,11.2417,1,0.30097482,0.69902515
1,1,1,26.0,0,0,78.85,0,0.029596671,0.9704033
1,3,1,28.0,0,0,7.75,2,0.20388815,0.7961118
0,3,0,16.0,2,0,18.0,0,0.9543173,0.045682717
1,3,1,16.0,0,0,7.75,2,0.17209998,0.8279
1,1,1,19.0,0,2,26.2833,0,0.1860483,0.8139517
0,1,0,37.0,1,0,53.1,0,0.601975,0.39802498
0,3,0,44.0,0,0,8.05,0,0.88921905,0.11078098
0,3,1,28.0,3,1,25.4667,0,0.6315996,0.36840034
0,3,0,30.0,0,0,7.225,1,0.90982693,0.09017306
0,2,0,36.0,0,0,13.0,0,0.816166,0.183834
1,1,1,16.0,0,1,39.4,0,0.1052814,0.89471865
1,1,0,42.0,1,0,52.5542,0,0.63608265,0.36391732
1,3,1,28.0,0,0,7.8292,2,0.20369375,0.79630625
0,2,0,27.0,0,0,13.0,0,0.8429653,0.1570347
0,1,0,47.0,0,0,52.0,0,0.63514096,0.36485896
0,3,0,24.0,0,0,7.8958,0,0.90981716,0.09018286
1,1,0,34.0,0,0,26.55,0,0.62313646,0.3768636
1,3,1,19.0,1,0,7.8542,0,0.4581124,0.5418876
0,3,0,20.0,0,0,9.225,0,0.89390755,0.10609245
0,3,0,28.0,0,0,14.5,0,0.89998865,0.10001137
0,3,0,10.0,3,2,27.9,0,0.8212438,0.17875625
0,1,0,40.0,0,0,27.7208,1,0.6013997,0.3986003
1,2,0,31.0,0,0,13.0,0,0.83144265,0.16855729
0,3,0,4.0,3,2,27.9,0,0.65515614,0.34484386
0,3,1,31.0,0,0,7.8542,0,0.3949075,0.6050925
0,3,0,19.0,0,0,7.8958,0,0.88952756,0.11047247
1,3,1,22.0,0,0,7.75,0,0.41721952,0.5827804
0,1,0,28.0,0,0,30.6958,1,0.6048409,0.3951591
0,3,1,28.0,0,0,7.55,0,0.40928796,0.590712
1,3,0,18.0,0,0,8.05,0,0.88082117,0.119178765
0,3,0,27.0,1,0,14.4542,1,0.9552809,0.044719066
1,1,0,28.0,0,0,35.5,0,0.6250757,0.3749243
1,3,1,28.0,0,0,7.75,2,0.20388815,0.7961118
