y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.9039392,0.09606087
0,2,0,31.0,0,0,10.5,0,0.83374554,0.1662545
0,3,0,20.0,0,0,7.925,0,0.89145815,0.108541794
1,2,1,6.0,0,1,33.0,0,0.079708315,0.9202917
1,3,1,14.0,1,0,11.2417,1,0.3581422,0.6418578
1,1,1,26.0,0,0,78.85,0,0.022620657,0.9773793
1,3,1,28.0,0,0,7.75,2,0.30102214,0.6989778
0,3,0,16.0,2,0,18.0,0,0.9276618,0.072338276
1,3,1,16.0,0,0,7.75,2,0.2521139,0.74788606
1,1,1,19.0,0,2,26.2833,0,0.16311732,0.83688265
0,1,0,37.0,1,0,53.1,0,0.6005128,0.39948726
0,3,0,44.0,0,0,8.05,0,0.93045497,0.06954506
0,3,1,28.0,3,1,25.4667,0,0.5220445,0.47795552
0,3,0,30.0,0,0,7.225,1,0.8915529,0.10844707
0,2,0,36.0,0,0,13.0,0,0.8424566,0.15754347
1,1,1,16.0,0,1,39.4,0,0.03340488,0.9665951
1,1,0,42.0,1,0,52.5542,0,0.62666106,0.37333894
1,3,1,28.0,0,0,7.8292,2,0.30076993,0.69923
0,2,0,27.0,0,0,13.0,0,0.8165164,0.18348362
0,1,0,47.0,0,0,52.0,0,0.6529239,0.34707615
0,3,0,24.0,0,0,7.8958,0,0.8991493,0.10085065
1,1,0,34.0,0,0,26.55,0,0.6795763,0.32042375
1,3,1,19.0,1,0,7.8542,0,0.5084868,0.49151316
0,3,0,20.0,0,0,9.225,0,0.8895393,0.11046075
0,3,0,28.0,0,0,14.5,0,0.89747524,0.1025247
0,3,0,10.0,3,2,27.9,0,0.93359137,0.06640858
0,1,0,40.0,0,0,27.7208,1,0.6553953,0.34460464
1,2,0,31.0,0,0,13.0,0,0.8284334,0.17156665
0,3,0,4.0,3,2,27.9,0,0.77340966,0.22659028
0,3,1,31.0,0,0,7.8542,0,0.41209272,0.58790725
0,3,0,19.0,0,0,7.8958,0,0.8895108,0.11048922
1,3,1,22.0,0,0,7.75,0,0.4050184,0.5949816
0,1,0,28.0,0,0,30.6958,1,0.5873136,0.41268647
0,3,1,28.0,0,0,7.55,0,0.39844424,0.6015557
1,3,0,18.0,0,0,8.05,0,0.8872554,0.112744674
0,3,0,27.0,1,0,14.4542,1,0.87352437,0.12647565
1,1,0,28.0,0,0,35.5,0,0.62101895,0.37898102
1,3,1,28.0,0,0,7.75,2,0.30102214,0.6989778
1,1,1,30.0,0,0,31.0,1,0.09132592,0.90867406
0,3,0,28.0,0,0,7.8958,0,0.9063154,0.09368458
0,2,0,21.0,2,0,73.5,0,0.7174885,0.28251153
0,3,0,29.0,1,0,7.0458,0,0.9088094,0.0911906
0,3,0,28.0,0,0,8.05,0,0.9061171,0.09388291
0,3,0,28.0,0,0,7.75,2,0.86344516,0.13655488
0,3,1,45.0,0,1,14.4542,1,0.47942775,0.52057225
0,3,0,16.0,1,3,34.375,0,0.84577364,0.15422632
0,3,0,19.0,0,0,8.1583,0,0.8891196,0.11088034
0,3,0,23.0,0,0,9.225,0,0.89541405,0.10458589
0,3,0,24.0,0,0,7.05,0,0.9003046,0.09969544
0,1,0,58.0,0,2,113.275,1,0.76387197,0.23612803
1,3,1,5.0,2,1,19.2583,1,0.36405563,0.6359444
1,1,1,52.0,1,1,93.5,0,0.16543722,0.8345628
0,3,0,40.0,1,4,27.9,0,0.96806157,0.031938452
1,1,0,11.0,1,2,120.0,0,0.4190154,0.5809846
0,3,0,65.0,0,0,7.75,2,0.930824,0.06917598
1,1,1,18.0,0,2,79.65,0,0.108022116,0.8919779
0,2,0,32.0,0,0,10.5,0,0.83655566,0.16344437
1,1,1,50.0,0,1,247.5208,1,0.18824847,0.81175154
1,2,1,35.0,0,0,21.0,0,0.24020922,0.7597907
1,3,1,19.0,0,0,7.8792,2,0.2634543,0.7365457
0,3,0,21.0,0,0,7.775,0,0.8936335,0.10636654
1,2,1,13.0,0,1,19.5,0,0.1596809,0.8403191
1,2,1,28.0,1,0,26.0,0,0.20836115,0.79163885
0,1,0,28.0,0,0,25.925,0,0.6544868,0.34551322
0,3,0,28.0,0,0,7.75,2,0.86344516,0.13655488
0,2,1,57.0,0,0,10.5,0,0.36736503,0.63263494
0,2,0,21.0,0,0,73.5,0,0.28884748,0.71115255
