y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.9006283,0.0993717
0,2,0,31.0,0,0,10.5,0,0.7695381,0.23046188
0,3,0,20.0,0,0,7.925,0,0.86085904,0.13914093
1,2,1,6.0,0,1,33.0,0,0.09051842,0.9094816
1,3,1,14.0,1,0,11.2417,1,0.26325354,0.73674643
1,1,1,26.0,0,0,78.85,0,0.05692628,0.94307375
1,3,1,28.0,0,0,7.75,2,0.25184143,0.7481586
0,3,0,16.0,2,0,18.0,0,0.9043675,0.095632516
1,3,1,16.0,0,0,7.75,2,0.18111104,0.818889
1,1,1,19.0,0,2,26.2833,0,0.0679941,0.93200594
0,1,0,37.0,1,0,53.1,0,0.64045423,0.35954577
0,3,0,44.0,0,0,8.05,0,0.9347488,0.06525118
0,3,1,28.0,3,1,25.4667,0,0.61249024,0.38750976
0,3,0,30.0,0,0,7.225,1,0.87576723,0.12423277
0,2,0,36.0,0,0,13.0,0,0.79764384,0.20235619
1,1,1,16.0,0,1,39.4,0,0.051512647,0.94848734
1,1,0,42.0,1,0,52.5542,0,0.68012106,0.31987894
1,3,1,28.0,0,0,7.8292,2,0.25178713,0.7482129
0,2,0,27.0,0,0,13.0,0,0.7420433,0.25795674
0,1,0,47.0,0,0,52.0,0,0.66418076,0.3358193
0,3,0,24.0,0,0,7.8958,0,0.8768095,0.12319057
1,1,0,34.0,0,0,26.55,0,0.5791779,0.42082208
1,3,1,19.0,1,0,7.8542,0,0.3498427,0.65015733
0,3,0,20.0,0,0,9.225,0,0.8602916,0.13970837
0,3,0,28.0,0,0,14.5,0,0.88880235,0.11119768
0,3,0,10.0,3,2,27.9,0,0.9320222,0.067977786
0,1,0,40.0,0,0,27.7208,1,0.5751972,0.42480284
1,2,0,31.0,0,0,13.0,0,0.76792353,0.23207644
0,3,0,4.0,3,2,27.9,0,0.917258,0.08274199
0,3,1,31.0,0,0,7.8542,0,0.38958004,0.6104199
