y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.8549587,0.14504126
0,2,0,31.0,0,0,10.5,0,0.8093469,0.19065309
0,3,0,20.0,0,0,7.925,0,0.8603886,0.13961142
1,2,1,6.0,0,1,33.0,0,0.11938377,0.8806163
1,3,1,14.0,1,0,11.2417,1,0.24687555,0.7531244
1,1,1,26.0,0,0,78.85,0,0.09290196,0.90709805
1,3,1,28.0,0,0,7.75,2,0.23125295,0.7687471
0,3,0,16.0,2,0,18.0,0,0.8773621,0.122637935
1,3,1,16.0,0,0,7.75,2,0.19543116,0.8045689
1,1,1,19.0,0,2,26.2833,0,0.0943449,0.90565515
0,1,0,37.0,1,0,53.1,0,0.6363098,0.36369026
0,3,0,44.0,0,0,8.05,0,0.93484247,0.06515748
0,3,1,28.0,3,1,25.4667,0,0.6169433,0.38305667
0,3,0,30.0,0,0,7.225,1,0.8801115,0.11988845
0,2,0,36.0,0,0,13.0,0,0.8315096,0.16849045
1,1,1,16.0,0,1,39.4,0,0.08987154,0.9101284
1,1,0,42.0,1,0,52.5542,0,0.690846,0.30915397
1,3,1,28.0,0,0,7.8292,2,0.2311133,0.76888674
0,2,0,27.0,0,0,13.0,0,0.7807756,0.21922442
0,1,0,47.0,0,0,52.0,0,0.6696538,0.3303463
0,3,0,24.0,0,0,7.8958,0,0.8765862,0.12341379
1,1,0,34.0,0,0,26.55,0,0.63486904,0.36513093
1,3,1,19.0,1,0,7.8542,0,0.33829093,0.6617091
0,3,0,20.0,0,0,9.225,0,0.8587314,0.14126858
0,3,0,28.0,0,0,14.5,0,0.88422716,0.11577291
0,3,0,10.0,3,2,27.9,0,0.8464421,0.15355787
0,1,0,40.0,0,0,27.7208,1,0.63589835,0.36410168
1,2,0,31.0,0,0,13.0,0,0.805271,0.19472896
0,3,0,4.0,3,2,27.9,0,0.8285809,0.17141908
0,3,1,31.0,0,0,7.8542,0,0.31929618,0.68070376
0,3,0,19.0,0,0,7.8958,0,0.8561126,0.14388742
1,3,1,22.0,0,0,7.75,0,0.26987618,0.7301238
0,1,0,28.0,0,0,30.6958,1,0.5501374,0.4498627
0,3,1,28.0,0,0,7.55,0,0.30160892,0.698391
1,3,0,18.0,0,0,8.05,0,0.8514805,0.14851947
0,3,0,27.0,1,0,14.4542,1,0.8819575,0.11804252
1,1,0,28.0,0,0,35.5,0,0.56148654,0.43851346
1,3,1,28.0,0,0,7.75,2,0.23125295,0.7687471
1,1,1,30.0,0,0,31.0,1,0.11314076,0.88685924
0,3,0,28.0,0,0,7.8958,0,0.8910869,0.1089131
0,2,0,21.0,2,0,73.5,0,0.6900148,0.30998513
0,3,0,29.0,1,0,7.0458,0,0.9125705,0.08742952
0,3,0,28.0,0,0,8.05,0,0.89093053,0.10906944
0,3,0,28.0,0,0,7.75,2,0.8495766,0.1504234
0,3,1,45.0,0,1,14.4542,1,0.36957285,0.6304271
0,3,0,16.0,1,3,34.375,0,0.7760086,0.22399142
0,3,0,19.0,0,0,8.1583,0,0.8557701,0.14422984
0,3,0,23.0,0,0,9.225,0,0.8711461,0.12885395
0,3,0,24.0,0,0,7.05,0,0.8775439,0.12245609
0,1,0,58.0,0,2,113.275,1,0.5539428,0.44605717
1,3,1,5.0,2,1,19.2583,1,0.34732327,0.65267676
1,1,1,52.0,1,1,93.5,0,0.11877381,0.8812262
0,3,0,40.0,1,4,27.9,0,0.87791854,0.12208151
1,1,0,11.0,1,2,120.0,0,0.25886664,0.7411334
0,3,0,65.0,0,0,7.75,2,0.9504178,0.049582142
1,1,1,18.0,0,2,79.65,0,0.083972044,0.9160279
0,2,0,32.0,0,0,10.5,0,0.81474257,0.18525746
1,1,1,50.0,0,1,247.5208,1,0.09328625,0.9067137
1,2,1,35.0,0,0,21.0,0,0.19084741,0.8091526
1,3,1,19.0,0,0,7.8792,2,0.20291999,0.79708004
0,3,0,21.0,0,0,7.775,0,0.8647768,0.13522318
1,2,1,13.0,0,1,19.5,0,0.13400312,0.8659969
1,2,1,28.0,1,0,26.0,0,0.19268636,0.8073136
0,1,0,28.0,0,0,25.925,0,0.58277345,0.41722652
0,3,0,28.0,0,0,7.75,2,0.8495766,0.1504234
0,2,1,57.0,0,0,10.5,0,0.30383098,0.696169
0,2,0,21.0,0,0,73.5,0,0.60474515,0.39525485
0,3,0,29.0,0,0,7.875,0,0.89448726,0.10551276
0,3,0,17.0,1,1,7.2292,1,0.80296683,0.19703317
1,1,1,52.0,1,0,78.2667,1,0.12165494,0.8783451
0,2,1,26.0,1,1,26.0,0,0.20669888,0.7933011
1,1,1,18.0,2,2,262.375,1,0.093845114,0.9061549
1,1,0,26.0,0,0,30.0,1,0.53791314,0.46208683
1,1,1,39.0,1,1,83.1583,1,0.08898836,0.91101164
0,3,0,23.0,0,0,7.8542,0,0.8727549,0.12724513
0,3,0,36.0,1,0,15.55,0,0.9244505,0.07554948
0,3,1,30.5,0,0,7.75,2,0.24068344,0.7593166
1,1,1,22.0,0,2,49.5,1,0.08418395,0.91581607
0,2,1,38.0,0,0,13.0,0,0.21358939,0.7864107
0,3,1,41.0,0,2,20.2125,0,0.44823098,0.5517691
0,3,0,16.0,4,1,39.6875,0,0.8840078,0.1159922
1,2,1,29.0,0,0,10.5,0,0.18929337,0.8107067
1,1,1,40.0,1,1,134.5,1,0.088349074,0.91165096
0,3,0,28.0,0,0,7.7375,2,0.8495934,0.15040664
0,1,0,56.0,0,0,30.6958,1,0.7351293,0.26487073
0,1,0,71.0,0,0,49.5042,1,0.83681864,0.16318136
1,1,1,31.0,1,0,113.275,1,0.08916145,0.91083854
1,1,1,30.0,0,0,56.9292,1,0.101153985,0.89884603
0,1,0,38.0,0,0,0.0,0,0.723694,0.27630597
0,3,0,28.0,0,0,7.25,0,0.8917396,0.10826038
1,3,0,9.0,0,2,20.525,0,0.67160505,0.32839486
0,3,1,9.0,4,2,31.275,0,0.6912873,0.3087127
0,1,0,61.0,0,0,32.3208,0,0.8120388,0.18796122
0,3,0,28.0,0,0,7.7292,2,0.8496045,0.15039551
0,3,0,28.0,0,0,7.8958,0,0.8910869,0.1089131
0,3,0,28.0,0,0,7.8542,0,0.891129,0.108870976
1,1,0,48.0,1,0,52.0,0,0.7496486,0.2503514
1,3,0,45.0,0,0,8.05,0,0.9369478,0.06305221
1,2,1,36.0,0,0,13.0,0,0.20658457,0.79341537
0,3,0,27.0,0,0,7.8958,0,0.8876108,0.112389244
0,1,0,64.0,0,0,26.0,0,0.83899236,0.1610077
0,3,0,35.0,0,0,7.125,0,0.9134678,0.086532205
1,1,1,19.0,1,0,91.0792,1,0.087697975,0.912302
0,3,0,38.0,0,0,7.05,0,0.9215114,0.07848855
0,3,0,30.5,0,0,8.05,0,0.8992152,0.10078481
0,3,0,25.0,1,0,7.775,0,0.89993006,0.10006992
1,2,1,40.0,1,1,39.0,0,0.245359,0.75464106
0,1,0,47.0,0,0,38.5,0,0.7003036,0.29969642
1,3,0,30.0,0,0,9.5,0,0.8962096,0.10379035
1,1,0,40.0,0,0,31.0,1,0.6250647,0.37493536
1,1,1,28.0,1,0,52.0,0,0.10312938,0.8968707
0,3,0,20.5,0,0,7.25,0,0.8633467,0.1366533
1,1,1,28.0,1,0,89.1042,1,0.09001572,0.90998423
1,1,0,36.0,0,0,26.2875,0,0.6469258,0.3530742
0,1,0,28.0,0,0,221.7792,0,0.40442777,0.59557223
0,3,0,20.0,0,0,9.8458,0,0.8579346,0.14206538
0,1,0,71.0,0,0,34.6542,1,0.8391661,0.16083395
0,2,0,36.0,0,0,12.875,1,0.79502803,0.20497198
1,2,1,22.0,1,1,29.0,0,0.18652017,0.81347984
0,3,1,48.0,1,3,34.375,0,0.6095897,0.39041024
0,2,0,23.0,2,1,11.5,0,0.764562,0.23543796
1,1,1,32.0,0,0,76.2917,1,0.09810858,0.90189147
1,1,1,63.0,1,0,77.9583,0,0.17050543,0.82949454
1,2,0,0.83,0,2,29.0,0,0.39528212,0.6047179
0,3,0,25.0,0,0,7.25,0,0.8810738,0.11892624
1,1,0,35.0,0,0,26.55,1,0.6070457,0.39295426
1,1,1,49.0,0,0,25.9292,0,0.15981175,0.8401882
0,1,0,24.0,0,0,79.2,1,0.45213687,0.5478631
0,3,1,28.0,1,0,14.4583,1,0.30946392,0.6905361
0,3,0,21.0,0,0,8.05,0,0.86443734,0.13556269
1,3,1,28.0,0,0,7.8792,2,0.23102513,0.76897484
1,3,0,28.0,1,1,15.2458,1,0.8549587,0.14504126
0,2,0,28.0,0,0,0.0,0,0.8100686,0.18993138
1,3,1,5.0,0,0,12.475,0,0.19580704,0.804193
1,1,0,49.0,1,0,56.9292,1,0.6882479,0.3117521
1,3,1,15.0,1,0,14.4542,1,0.24525109,0.7547489
1,1,1,28.0,0,0,110.8833,1,0.09152627,0.9084737
0,3,0,29.0,0,0,7.775,0,0.8945856,0.105414376
0,3,0,42.0,0,0,7.55,0,0.9307638,0.06923622
0,3,1,18.0,1,0,17.8,0,0.312097,0.687903
0,3,0,21.0,0,0,8.4333,0,0.8639629,0.13603705
0,2,1,44.0,1,0,26.0,0,0.2486794,0.7513206
0,2,0,28.0,0,0,13.0,0,0.78806376,0.21193624
0,2,0,37.0,1,0,26.0,0,0.84507287,0.15492716
0,3,1,39.0,0,5,29.125,2,0.4923229,0.5076771
1,2,1,34.0,1,1,32.5,0,0.22985935,0.7701407
0,2,0,30.0,0,0,13.0,0,0.79965866,0.20034139
0,2,0,66.0,0,0,10.5,0,0.93057036,0.06942964
1,1,1,28.0,1,0,146.5208,1,0.08565518,0.9143448
0,3,0,43.0,0,0,8.05,0,0.9326712,0.06732878
0,3,0,28.0,0,0,8.7125,1,0.8707145,0.12928556
0,3,0,24.0,0,0,7.4958,0,0.87703985,0.12296014
0,3,0,18.0,0,0,7.7958,0,0.8518208,0.14817917
1,3,1,28.0,1,0,24.15,2,0.24381827,0.7561817
0,3,0,28.0,0,0,8.05,0,0.89093053,0.10906944
0,3,0,28.0,0,0,7.05,0,0.8919412,0.10805882
1,3,0,28.0,0,0,56.4958,0,0.82678443,0.17321551
1,3,1,28.0,0,0,7.7875,2,0.23118679,0.76881313
1,2,1,36.0,1,0,26.0,0,0.22033457,0.7796654
0,3,1,32.0,1,1,15.5,2,0.3118643,0.68813574
0,3,0,23.5,0,0,7.2292,1,0.8536685,0.14633149
1,1,0,28.0,0,0,26.55,0,0.58052707,0.4194729
0,2,0,39.0,0,0,13.0,0,0.8458284,0.15417163
1,1,1,28.0,1,0,82.1708,1,0.091134414,0.90886563
0,3,0,28.0,0,0,8.4583,2,0.84862447,0.15137555
0,1,0,65.0,0,1,61.9792,1,0.74192303,0.25807694
0,2,0,23.0,0,0,10.5,0,0.7527933,0.24720666
1,1,1,28.0,1,0,51.8625,0,0.10320166,0.8967984
0,3,0,22.0,0,0,7.8958,0,0.8687207,0.13127927
0,3,0,35.0,0,0,7.05,0,0.9135292,0.08647085
1,1,0,23.0,0,1,63.3583,1,0.36886328,0.63113666
1,2,1,18.0,0,2,13.0,0,0.1759259,0.8240741
1,1,0,36.0,0,0,26.3875,0,0.6465716,0.35342842
0,3,1,9.0,1,1,15.2458,1,0.2600998,0.7399002
0,3,0,17.0,0,0,7.125,0,0.8482038,0.15179628
0,3,0,28.0,0,0,7.225,1,0.87245685,0.12754315
1,3,1,38.0,1,5,31.3875,0,0.7238954,0.27610466
1,2,1,17.0,0,0,10.5,0,0.16205859,0.8379414
1,3,1,4.0,1,1,16.7,0,0.30397004,0.69602996
0,1,0,45.5,0,0,28.5,0,0.7017786,0.2982214
0,2,0,23.0,0,0,13.0,0,0.74788344,0.25211653
0,3,0,32.0,0,0,7.925,0,0.90402246,0.09597757
0,3,0,26.0,1,0,7.8542,0,0.90299755,0.09700244
0,3,1,6.0,4,2,31.275,0,0.6794599,0.32054007
0,1,0,24.0,0,1,247.5208,1,0.2709025,0.7290975
0,1,0,45.0,0,0,26.55,0,0.7032271,0.29677293
0,2,0,29.0,1,0,27.7208,1,0.77341217,0.22658776
0,3,0,28.0,0,0,7.8958,0,0.8910869,0.1089131
1,1,0,28.0,0,0,35.5,0,0.56148654,0.43851346
1,2,1,42.0,0,0,13.0,0,0.22918059,0.7708194
0,3,0,36.0,1,1,24.15,0,0.89588094,0.104119085
0,2,0,33.0,0,0,12.275,0,0.81726253,0.18273753
0,3,0,17.0,1,0,7.0542,0,0.8722023,0.12779771
1,3,0,29.0,0,0,9.5,0,0.89287823,0.10712178
1,2,1,50.0,0,1,26.0,0,0.22443645,0.7755635
1,1,1,35.0,1,0,90.0,0,0.09682647,0.9031735
1,1,1,38.0,0,0,227.525,1,0.09415047,0.9058496
0,2,0,34.0,0,0,13.0,0,0.8213756,0.17862444
1,1,1,17.0,1,0,57.0,0,0.10113997,0.8988601
0,3,1,11.0,4,2,31.275,0,0.69904065,0.30095938
