y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.91080236,0.08919764
0,2,0,31.0,0,0,10.5,0,0.8427696,0.15723038
0,3,0,20.0,0,0,7.925,0,0.8491865,0.15081353
1,2,1,6.0,0,1,33.0,0,0.09880636,0.9011937
1,3,1,14.0,1,0,11.2417,1,0.3859145,0.6140855
1,1,1,26.0,0,0,78.85,0,0.08606759,0.9139324
1,3,1,28.0,0,0,7.75,2,0.32197452,0.6780254
0,3,0,16.0,2,0,18.0,0,0.90459746,0.09540254
1,3,1,16.0,0,0,7.75,2,0.25479683,0.7452032
1,1,1,19.0,0,2,26.2833,0,0.08309205,0.9169079
0,1,0,37.0,1,0,53.1,0,0.77351177,0.22648822
0,3,0,44.0,0,0,8.05,0,0.93762225,0.062377762
0,3,1,28.0,3,1,25.4667,0,0.61141706,0.3885829
0,3,0,30.0,0,0,7.225,1,0.88885874,0.111141264
0,2,0,36.0,0,0,13.0,0,0.8695273,0.13047272
1,1,1,16.0,0,1,39.4,0,0.07497135,0.9250287
1,1,0,42.0,1,0,52.5542,0,0.8002209,0.19977906
1,3,1,28.0,0,0,7.8292,2,0.321713,0.678287
0,2,0,27.0,0,0,13.0,0,0.7998354,0.20016456
0,1,0,47.0,0,0,52.0,0,0.7402199,0.2597801
0,3,0,24.0,0,0,7.8958,0,0.8809331,0.119066894
1,1,0,34.0,0,0,26.55,0,0.6906048,0.30939516
1,3,1,19.0,1,0,7.8542,0,0.47571996,0.5242801
0,3,0,20.0,0,0,9.225,0,0.84706855,0.15293147
0,3,0,28.0,0,0,14.5,0,0.8942149,0.105785064
0,3,0,10.0,3,2,27.9,0,0.8857444,0.114255555
0,1,0,40.0,0,0,27.7208,1,0.6846419,0.315358
1,2,0,31.0,0,0,13.0,0,0.83784264,0.1621574
0,3,0,4.0,3,2,27.9,0,0.8302152,0.16978484
0,3,1,31.0,0,0,7.8542,0,0.4072105,0.5927895
0,3,0,19.0,0,0,7.8958,0,0.83955485,0.16044511
1,3,1,22.0,0,0,7.75,0,0.38155475,0.6184453
0,1,0,28.0,0,0,30.6958,1,0.49303696,0.50696295
