y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.93300027,0.06699977
0,2,0,31.0,0,0,10.5,0,0.83097005,0.16902992
0,3,0,20.0,0,0,7.925,0,0.86400026,0.13599974
1,2,1,6.0,0,1,33.0,0,0.16611968,0.83388036
1,3,1,14.0,1,0,11.2417,1,0.37657326,0.62342674
1,1,1,26.0,0,0,78.85,0,0.13539684,0.86460316
1,3,1,28.0,0,0,7.75,2,0.2142666,0.78573346
0,3,0,16.0,2,0,18.0,0,0.83120847,0.16879158
1,3,1,16.0,0,0,7.75,2,0.2573775,0.7426225
1,1,1,19.0,0,2,26.2833,0,0.22168644,0.7783136
0,1,0,37.0,1,0,53.1,0,0.65630144,0.34369856
0,3,0,44.0,0,0,8.05,0,0.9481521,0.05184793
0,3,1,28.0,3,1,25.4667,0,0.6765815,0.32341853
0,3,0,30.0,0,0,7.225,1,0.89260775,0.10739227
0,2,0,36.0,0,0,13.0,0,0.8538105,0.14618954
1,1,1,16.0,0,1,39.4,0,0.22683279,0.7731672
1,1,0,42.0,1,0,52.5542,0,0.68321735,0.31678268
1,3,1,28.0,0,0,7.8292,2,0.21400955,0.7859904
0,2,0,27.0,0,0,13.0,0,0.7978535,0.20214646
0,1,0,47.0,0,0,52.0,0,0.6394778,0.36052227
0,3,0,24.0,0,0,7.8958,0,0.90480965,0.095190324
1,1,0,34.0,0,0,26.55,0,0.6568284,0.3431716
1,3,1,19.0,1,0,7.8542,0,0.5579694,0.44203064
0,3,0,20.0,0,0,9.225,0,0.86014175,0.13985823
0,3,0,28.0,0,0,14.5,0,0.889287,0.110713005
0,3,0,10.0,3,2,27.9,0,0.8308793,0.1691207
0,1,0,40.0,0,0,27.7208,1,0.72178906,0.27821094
1,2,0,31.0,0,0,13.0,0,0.8186213,0.1813787
0,3,0,4.0,3,2,27.9,0,0.7399515,0.2600485
0,3,1,31.0,0,0,7.8542,0,0.31232432,0.68767565
0,3,0,19.0,0,0,7.8958,0,0.85183924,0.1481608
1,3,1,22.0,0,0,7.75,0,0.43873078,0.56126916
0,1,0,28.0,0,0,30.6958,1,0.64682806,0.35317189
0,3,1,28.0,0,0,7.55,0,0.35458887,0.6454112
1,3,0,18.0,0,0,8.05,0,0.83817357,0.16182637
0,3,0,27.0,1,0,14.4542,1,0.90560555,0.094394475
1,1,0,28.0,0,0,35.5,0,0.58405644,0.41594356
1,3,1,28.0,0,0,7.75,2,0.2142666,0.78573346
1,1,1,30.0,0,0,31.0,1,0.13372461,0.86627537
0,3,0,28.0,0,0,7.8958,0,0.9096451,0.090354875
0,2,0,21.0,2,0,73.5,0,0.7291227,0.2708772
0,3,0,29.0,1,0,7.0458,0,0.94352436,0.05647566
0,3,0,28.0,0,0,8.05,0,0.9092108,0.0907892
0,3,0,28.0,0,0,7.75,2,0.8579462,0.14205377
0,3,1,45.0,0,1,14.4542,1,0.12743866,0.8725614
0,3,0,16.0,1,3,34.375,0,0.85147953,0.14852047
0,3,0,19.0,0,0,8.1583,0,0.85101026,0.14898977
