y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.6809698,0.31903023
0,2,0,31.0,0,0,10.5,0,0.87340075,0.12659922
0,3,0,20.0,0,0,7.925,0,0.88096833,0.11903165
1,2,1,6.0,0,1,33.0,0,0.19521767,0.8047824
1,3,1,14.0,1,0,11.2417,1,0.2641458,0.7358542
1,1,1,26.0,0,0,78.85,0,0.040219475,0.95978045
1,3,1,28.0,0,0,7.75,2,0.23406665,0.7659334
0,3,0,16.0,2,0,18.0,0,0.92386824,0.07613181
1,3,1,16.0,0,0,7.75,2,0.23406665,0.7659334
1,1,1,19.0,0,2,26.2833,0,0.07568952,0.92431045
0,1,0,37.0,1,0,53.1,0,0.64398766,0.35601237
0,3,0,44.0,0,0,8.05,0,0.88096833,0.11903165
0,3,1,28.0,3,1,25.4667,0,0.5850873,0.41491276
0,3,0,30.0,0,0,7.225,1,0.8600393,0.13996077
0,2,0,36.0,0,0,13.0,0,0.87340075,0.12659922
1,1,1,16.0,0,1,39.4,0,0.049570516,0.95042944
1,1,0,42.0,1,0,52.5542,0,0.64398766,0.35601237
1,3,1,28.0,0,0,7.8292,2,0.23406664,0.7659334
0,2,0,27.0,0,0,13.0,0,0.87340075,0.12659922
0,1,0,47.0,0,0,52.0,0,0.64083654,0.35916346
0,3,0,24.0,0,0,7.8958,0,0.88096833,0.11903163
1,1,0,34.0,0,0,26.55,0,0.64083654,0.35916346
1,3,1,19.0,1,0,7.8542,0,0.45570907,0.5442909
0,3,0,20.0,0,0,9.225,0,0.88096833,0.11903165
0,3,0,28.0,0,0,14.5,0,0.88096833,0.11903165
0,3,0,10.0,3,2,27.9,0,0.82228076,0.17771924
0,1,0,40.0,0,0,27.7208,1,0.6285532,0.37144682
1,2,0,31.0,0,0,13.0,0,0.87340075,0.12659922
0,3,0,4.0,3,2,27.9,0,0.822255,0.17774501
0,3,1,31.0,0,0,7.8542,0,0.37008145,0.6299185
0,3,0,19.0,0,0,7.8958,0,0.88096833,0.11903163
1,3,1,22.0,0,0,7.75,0,0.37008148,0.62991846
0,1,0,28.0,0,0,30.6958,1,0.6285532,0.37144682
0,3,1,28.0,0,0,7.55,0,0.37008157,0.6299184
1,3,0,18.0,0,0,8.05,0,0.88096833,0.11903165
0,3,0,27.0,1,0,14.4542,1,0.80998117,0.19001882
1,1,0,28.0,0,0,35.5,0,0.64083654,0.35916346
1,3,1,28.0,0,0,7.75,2,0.23406665,0.7659334
1,1,1,30.0,0,0,31.0,1,0.023168545,0.9768314
0,3,0,28.0,0,0,7.8958,0,0.88096833,0.11903163
0,2,0,21.0,2,0,73.5,0,0.9172475,0.08275256
0,3,0,29.0,1,0,7.0458,0,0.9072615,0.09273852
0,3,0,28.0,0,0,8.05,0,0.88096833,0.11903165
0,3,0,28.0,0,0,7.75,2,0.85989845,0.1401015
0,3,1,45.0,0,1,14.4542,1,0.29880708,0.7011929
0,3,0,16.0,1,3,34.375,0,0.76625746,0.2337425
0,3,0,19.0,0,0,8.1583,0,0.88096833,0.11903165
0,3,0,23.0,0,0,9.225,0,0.88096833,0.11903165
0,3,0,24.0,0,0,7.05,0,0.88096833,0.11903165
0,1,0,58.0,0,2,113.275,1,0.6309866,0.3690135
1,3,1,5.0,2,1,19.2583,1,0.4411699,0.55883014
1,1,1,52.0,1,1,93.5,0,0.115667425,0.88433254
0,3,0,40.0,1,4,27.9,0,0.766184,0.23381609
1,1,0,11.0,1,2,120.0,0,0.7118452,0.28815484
0,3,0,65.0,0,0,7.75,2,0.85989845,0.1401015
1,1,1,18.0,0,2,79.65,0,0.07568952,0.92431045
0,2,0,32.0,0,0,10.5,0,0.87340075,0.12659922
1,1,1,50.0,0,1,247.5208,1,0.06738909,0.9326109
1,2,1,35.0,0,0,21.0,0,0.2874073,0.71259266
1,3,1,19.0,0,0,7.8792,2,0.23406664,0.7659334
0,3,0,21.0,0,0,7.775,0,0.88096833,0.11903165
1,2,1,13.0,0,1,19.5,0,0.19523908,0.80476093
1,2,1,28.0,1,0,26.0,0,0.36511362,0.6348864
0,1,0,28.0,0,0,25.925,0,0.64083654,0.35916346
0,3,0,28.0,0,0,7.75,2,0.85989845,0.1401015
0,2,1,57.0,0,0,10.5,0,0.2874073,0.71259266
0,2,0,21.0,0,0,73.5,0,0.87340075,0.12659922
0,3,0,29.0,0,0,7.875,0,0.88096833,0.11903163
0,3,0,17.0,1,1,7.2292,1,0.6809698,0.31903023
1,1,1,52.0,1,0,78.2667,1,0.026155338,0.97384465
0,2,1,26.0,1,1,26.0,0,0.43136373,0.5686363
1,1,1,18.0,2,2,262.375,1,0.13803312,0.86196685
1,1,0,26.0,0,0,30.0,1,0.6285532,0.37144682
1,1,1,39.0,1,1,83.1583,1,0.08711684,0.9128831
0,3,0,23.0,0,0,7.8542,0,0.88096833,0.11903163
0,3,0,36.0,1,0,15.55,0,0.9072615,0.092738494
0,3,1,30.5,0,0,7.75,2,0.23406665,0.7659334
1,1,1,22.0,0,2,49.5,1,0.10202653,0.8979735
0,2,1,38.0,0,0,13.0,0,0.2874073,0.71259266
0,3,1,41.0,0,2,20.2125,0,0.3256583,0.67434174
0,3,0,16.0,4,1,39.6875,0,0.8277142,0.17228577
1,2,1,29.0,0,0,10.5,0,0.2874073,0.71259266
1,1,1,40.0,1,1,134.5,1,0.08711684,0.9128831
0,3,0,28.0,0,0,7.7375,2,0.85989845,0.1401015
0,1,0,56.0,0,0,30.6958,1,0.6285532,0.37144682
0,1,0,71.0,0,0,49.5042,1,0.6285532,0.37144682
1,1,1,31.0,1,0,113.275,1,0.026155338,0.97384465
1,1,1,30.0,0,0,56.9292,1,0.023168545,0.9768314
0,1,0,38.0,0,0,0.0,0,0.8967878,0.10321214
0,3,0,28.0,0,0,7.25,0,0.88096833,0.11903165
1,3,0,9.0,0,2,20.525,0,0.6390013,0.3609987
0,3,1,9.0,4,2,31.275,0,0.6743561,0.32564393
0,1,0,61.0,0,0,32.3208,0,0.64083654,0.35916346
0,3,0,28.0,0,0,7.7292,2,0.85989845,0.1401015
0,3,0,28.0,0,0,7.8958,0,0.88096833,0.11903163
0,3,0,28.0,0,0,7.8542,0,0.88096833,0.11903163
1,1,0,48.0,1,0,52.0,0,0.64398766,0.35601237
1,3,0,45.0,0,0,8.05,0,0.88096833,0.11903165
1,2,1,36.0,0,0,13.0,0,0.2874073,0.71259266
0,3,0,27.0,0,0,7.8958,0,0.88096833,0.11903163
0,1,0,64.0,0,0,26.0,0,0.64083654,0.35916346
0,3,0,35.0,0,0,7.125,0,0.88096833,0.11903165
1,1,1,19.0,1,0,91.0792,1,0.026155338,0.97384465
0,3,0,38.0,0,0,7.05,0,0.88096833,0.11903165
0,3,0,30.5,0,0,8.05,0,0.88096833,0.11903165
0,3,0,25.0,1,0,7.775,0,0.90726143,0.09273853
1,2,1,40.0,1,1,39.0,0,0.43136373,0.5686363
0,1,0,47.0,0,0,38.5,0,0.64083654,0.35916346
1,3,0,30.0,0,0,9.5,0,0.88096833,0.11903165
1,1,0,40.0,0,0,31.0,1,0.6285532,0.37144682
1,1,1,28.0,1,0,52.0,0,0.06582024,0.9341797
0,3,0,20.5,0,0,7.25,0,0.88096833,0.11903165
1,1,1,28.0,1,0,89.1042,1,0.026155338,0.97384465
1,1,0,36.0,0,0,26.2875,0,0.64083654,0.35916346
0,1,0,28.0,0,0,221.7792,0,0.64083654,0.35916346
0,3,0,20.0,0,0,9.8458,0,0.88096833,0.11903165
0,1,0,71.0,0,0,34.6542,1,0.6285532,0.37144682
0,2,0,36.0,0,0,12.875,1,0.8546451,0.14535497
1,2,1,22.0,1,1,29.0,0,0.43136373,0.5686363
0,3,1,48.0,1,3,34.375,0,0.6056087,0.39439127
0,2,0,23.0,2,1,11.5,0,0.8144565,0.18554348
1,1,1,32.0,0,0,76.2917,1,0.023168545,0.9768314
1,1,1,63.0,1,0,77.9583,0,0.06582024,0.9341797
1,2,0,0.83,0,2,29.0,0,0.1192484,0.8807516
0,3,0,25.0,0,0,7.25,0,0.88096833,0.11903165
1,1,0,35.0,0,0,26.55,1,0.6285532,0.37144682
1,1,1,49.0,0,0,25.9292,0,0.040219475,0.95978045
0,1,0,24.0,0,0,79.2,1,0.6285532,0.37144682
0,3,1,28.0,1,0,14.4583,1,0.2641458,0.7358542
0,3,0,21.0,0,0,8.05,0,0.88096833,0.11903165
1,3,1,28.0,0,0,7.8792,2,0.23406664,0.7659334
1,3,0,28.0,1,1,15.2458,1,0.6809698,0.31903023
0,2,0,28.0,0,0,0.0,0,0.9217192,0.07828081
1,3,1,5.0,0,0,12.475,0,0.3698408,0.6301592
1,1,0,49.0,1,0,56.9292,1,0.5266377,0.4733624
1,3,1,15.0,1,0,14.4542,1,0.2641458,0.7358542
1,1,1,28.0,0,0,110.8833,1,0.023168545,0.9768314
0,3,0,29.0,0,0,7.775,0,0.88096833,0.11903165
0,3,0,42.0,0,0,7.55,0,0.88096833,0.11903165
0,3,1,18.0,1,0,17.8,0,0.4557086,0.5442914
0,3,0,21.0,0,0,8.4333,0,0.88096833,0.11903165
0,2,1,44.0,1,0,26.0,0,0.36511362,0.6348864
0,2,0,28.0,0,0,13.0,0,0.87340075,0.12659922
0,2,0,37.0,1,0,26.0,0,0.898195,0.10180496
0,3,1,39.0,0,5,29.125,2,0.441984,0.558016
1,2,1,34.0,1,1,32.5,0,0.43136373,0.5686363
