y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.775513,0.22448695
0,2,0,31.0,0,0,10.5,0,0.7924071,0.20759287
0,3,0,20.0,0,0,7.925,0,0.84285796,0.15714198
1,2,1,6.0,0,1,33.0,0,0.18054351,0.81945646
1,3,1,14.0,1,0,11.2417,1,0.3750557,0.62494427
1,1,1,26.0,0,0,78.85,0,0.09075362,0.9092464
1,3,1,28.0,0,0,7.75,2,0.34453645,0.6554635
0,3,0,16.0,2,0,18.0,0,0.84627384,0.15372616
1,3,1,16.0,0,0,7.75,2,0.29189995,0.7081001
1,1,1,19.0,0,2,26.2833,0,0.16696355,0.8330365
0,1,0,37.0,1,0,53.1,0,0.58347243,0.41652757
0,3,0,44.0,0,0,8.05,0,0.9336766,0.06632345
0,3,1,28.0,3,1,25.4667,0,0.6440596,0.3559404
0,3,0,30.0,0,0,7.225,1,0.847132,0.15286799
0,2,0,36.0,0,0,13.0,0,0.81384397,0.18615606
1,1,1,16.0,0,1,39.4,0,0.11545336,0.88454664
1,1,0,42.0,1,0,52.5542,0,0.5963602,0.40363973
1,3,1,28.0,0,0,7.8292,2,0.34420714,0.65579283
0,2,0,27.0,0,0,13.0,0,0.7566744,0.24332562
0,1,0,47.0,0,0,52.0,0,0.597444,0.40255606
0,3,0,24.0,0,0,7.8958,0,0.86018884,0.1398112
1,1,0,34.0,0,0,26.55,0,0.6391972,0.36080283
1,3,1,19.0,1,0,7.8542,0,0.5216805,0.47831956
0,3,0,20.0,0,0,9.225,0,0.83844334,0.16155669
0,3,0,28.0,0,0,14.5,0,0.8564237,0.14357632
0,3,0,10.0,3,2,27.9,0,0.7601533,0.23984666
0,1,0,40.0,0,0,27.7208,1,0.6034877,0.39651227
1,2,0,31.0,0,0,13.0,0,0.7806574,0.21934262
0,3,0,4.0,3,2,27.9,0,0.7330435,0.2669565
0,3,1,31.0,0,0,7.8542,0,0.47121617,0.52878386
0,3,0,19.0,0,0,7.8958,0,0.83838654,0.16161351
1,3,1,22.0,0,0,7.75,0,0.4231237,0.5768763
0,1,0,28.0,0,0,30.6958,1,0.549707,0.45029303
0,3,1,28.0,0,0,7.55,0,0.4645949,0.5354051
1,3,0,18.0,0,0,8.05,0,0.83158,0.16842005
0,3,0,27.0,1,0,14.4542,1,0.83070296,0.169297
1,1,0,28.0,0,0,35.5,0,0.5773353,0.4226647
1,3,1,28.0,0,0,7.75,2,0.34453645,0.6554635
1,1,1,30.0,0,0,31.0,1,0.10802181,0.8919782
0,3,0,28.0,0,0,7.8958,0,0.8785219,0.1214781
0,2,0,21.0,2,0,73.5,0,0.63408726,0.36591274
0,3,0,29.0,1,0,7.0458,0,0.9057431,0.09425685
0,3,0,28.0,0,0,8.05,0,0.87803465,0.12196533
0,3,0,28.0,0,0,7.75,2,0.79413676,0.2058632
0,3,1,45.0,0,1,14.4542,1,0.45161235,0.5483876
0,3,0,16.0,1,3,34.375,0,0.70229316,0.2977069
0,3,0,19.0,0,0,8.1583,0,0.83748275,0.16251726
0,3,0,23.0,0,0,9.225,0,0.85183215,0.1481679
0,3,0,24.0,0,0,7.05,0,0.8627478,0.13725221
0,1,0,58.0,0,2,113.275,1,0.64860225,0.35139778
1,3,1,5.0,2,1,19.2583,1,0.4256047,0.5743953
1,1,1,52.0,1,1,93.5,0,0.14264676,0.8573532
0,3,0,40.0,1,4,27.9,0,0.806192,0.19380802
1,1,0,11.0,1,2,120.0,0,0.43524176,0.56475824
0,3,0,65.0,0,0,7.75,2,0.9423455,0.057654493
1,1,1,18.0,0,2,79.65,0,0.13020623,0.8697938
0,2,0,32.0,0,0,10.5,0,0.7992175,0.20078242
1,1,1,50.0,0,1,247.5208,1,0.07900776,0.9209922
1,2,1,35.0,0,0,21.0,0,0.23927912,0.7607209
1,3,1,19.0,0,0,7.8792,2,0.30588067,0.6941193
0,3,0,21.0,0,0,7.775,0,0.84781545,0.15218456
1,2,1,13.0,0,1,19.5,0,0.21784587,0.78215414
1,2,1,28.0,1,0,26.0,0,0.27441388,0.72558606
0,1,0,28.0,0,0,25.925,0,0.6058068,0.39419314
0,3,0,28.0,0,0,7.75,2,0.79413676,0.2058632
0,2,1,57.0,0,0,10.5,0,0.33782747,0.6621725
0,2,0,21.0,0,0,73.5,0,0.53425086,0.4657492
0,3,0,29.0,0,0,7.875,0,0.88298815,0.11701187
0,3,0,17.0,1,1,7.2292,1,0.7441503,0.25584975
