y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.8430452,0.15695487
0,2,0,31.0,0,0,10.5,0,0.83132094,0.16867906
0,3,0,20.0,0,0,7.925,0,0.8805014,0.1194986
1,2,1,6.0,0,1,33.0,0,0.1037978,0.89620215
1,3,1,14.0,1,0,11.2417,1,0.35916403,0.64083594
1,1,1,26.0,0,0,78.85,0,0.052724436,0.9472755
1,3,1,28.0,0,0,7.75,2,0.25358918,0.7464108
0,3,0,16.0,2,0,18.0,0,0.8803622,0.11963774
1,3,1,16.0,0,0,7.75,2,0.22837625,0.77162373
1,1,1,19.0,0,2,26.2833,0,0.097065456,0.90293455
0,1,0,37.0,1,0,53.1,0,0.5694761,0.43052384
0,3,0,44.0,0,0,8.05,0,0.9529685,0.047031533
0,3,1,28.0,3,1,25.4667,0,0.7001363,0.2998637
0,3,0,30.0,0,0,7.225,1,0.89033914,0.10966089
0,2,0,36.0,0,0,13.0,0,0.851954,0.14804602
1,1,1,16.0,0,1,39.4,0,0.064537786,0.93546224
1,1,0,42.0,1,0,52.5542,0,0.55199283,0.44800717
1,3,1,28.0,0,0,7.8292,2,0.25315046,0.74684954
0,2,0,27.0,0,0,13.0,0,0.8041741,0.19582585
0,1,0,47.0,0,0,52.0,0,0.5152768,0.48472318
0,3,0,24.0,0,0,7.8958,0,0.9025086,0.09749145
1,1,0,34.0,0,0,26.55,0,0.66866255,0.33133754
1,3,1,19.0,1,0,7.8542,0,0.5136695,0.4863305
0,3,0,20.0,0,0,9.225,0,0.87591654,0.12408344
0,3,0,28.0,0,0,14.5,0,0.89438415,0.10561579
0,3,0,10.0,3,2,27.9,0,0.7408113,0.25918865
0,1,0,40.0,0,0,27.7208,1,0.64335024,0.35664973
1,2,0,31.0,0,0,13.0,0,0.821583,0.17841697
0,3,0,4.0,3,2,27.9,0,0.6857642,0.31423578
0,3,1,31.0,0,0,7.8542,0,0.40457353,0.5954265
0,3,0,19.0,0,0,7.8958,0,0.8732938,0.12670618
1,3,1,22.0,0,0,7.75,0,0.42704698,0.572953
0,1,0,28.0,0,0,30.6958,1,0.6227263,0.37727365
0,3,1,28.0,0,0,7.55,0,0.41600117,0.5839989
1,3,0,18.0,0,0,8.05,0,0.86501306,0.13498694
0,3,0,27.0,1,0,14.4542,1,0.8847479,0.115252055
1,1,0,28.0,0,0,35.5,0,0.602728,0.39727196
1,3,1,28.0,0,0,7.75,2,0.25358918,0.7464108
1,1,1,30.0,0,0,31.0,1,0.052051947,0.947948
0,3,0,28.0,0,0,7.8958,0,0.91136056,0.08863945
0,2,0,21.0,2,0,73.5,0,0.7042033,0.29579672
0,3,0,29.0,1,0,7.0458,0,0.9319256,0.06807438
0,3,0,28.0,0,0,8.05,0,0.9109938,0.08900612
0,3,0,28.0,0,0,7.75,2,0.847868,0.15213197
0,3,1,45.0,0,1,14.4542,1,0.35202476,0.6479752
0,3,0,16.0,1,3,34.375,0,0.5118984,0.4881016
0,3,0,19.0,0,0,8.1583,0,0.8723328,0.12766717
0,3,0,23.0,0,0,9.225,0,0.89637345,0.10362648
0,3,0,24.0,0,0,7.05,0,0.9046732,0.09532674
0,1,0,58.0,0,2,113.275,1,0.6278461,0.37215388
1,3,1,5.0,2,1,19.2583,1,0.35756665,0.64243335
1,1,1,52.0,1,1,93.5,0,0.06022054,0.9397795
0,3,0,40.0,1,4,27.9,0,0.81544894,0.18455106
1,1,0,11.0,1,2,120.0,0,0.42075342,0.5792465
0,3,0,65.0,0,0,7.75,2,0.92587733,0.074122705
1,1,1,18.0,0,2,79.65,0,0.13139823,0.8686018
0,2,0,32.0,0,0,10.5,0,0.8376451,0.1623549
1,1,1,50.0,0,1,247.5208,1,0.08968597,0.9103141
1,2,1,35.0,0,0,21.0,0,0.1218857,0.8781143
1,3,1,19.0,0,0,7.8792,2,0.24204408,0.75795597
0,3,0,21.0,0,0,7.775,0,0.8879413,0.11205868
1,2,1,13.0,0,1,19.5,0,0.11953182,0.8804682
1,2,1,28.0,1,0,26.0,0,0.15487897,0.845121
0,1,0,28.0,0,0,25.925,0,0.64210564,0.35789433
0,3,0,28.0,0,0,7.75,2,0.847868,0.15213197
0,2,1,57.0,0,0,10.5,0,0.1867059,0.8132941
0,2,0,21.0,0,0,73.5,0,0.5495508,0.45044926
0,3,0,29.0,0,0,7.875,0,0.91350555,0.08649442
0,3,0,17.0,1,1,7.2292,1,0.7771102,0.2228898
1,1,1,52.0,1,0,78.2667,1,0.030041598,0.9699584
0,2,1,26.0,1,1,26.0,0,0.18978636,0.81021357
1,1,1,18.0,2,2,262.375,1,0.09070866,0.9092913
1,1,0,26.0,0,0,30.0,1,0.624419,0.375581
1,1,1,39.0,1,1,83.1583,1,0.07755387,0.92244613
0,3,0,23.0,0,0,7.8542,0,0.9002853,0.09971469
0,3,0,36.0,1,0,15.55,0,0.9361943,0.063805744
0,3,1,30.5,0,0,7.75,2,0.24759176,0.7524082
1,1,1,22.0,0,2,49.5,1,0.116423585,0.8835764
0,2,1,38.0,0,0,13.0,0,0.14781854,0.85218143
0,3,1,41.0,0,2,20.2125,0,0.46975386,0.53024614
0,3,0,16.0,4,1,39.6875,0,0.9017699,0.09823007
1,2,1,29.0,0,0,10.5,0,0.15467727,0.8453228
1,1,1,40.0,1,1,134.5,1,0.09504442,0.90495557
0,3,0,28.0,0,0,7.7375,2,0.84791535,0.1520846
0,1,0,56.0,0,0,30.6958,1,0.6372612,0.36273888
0,1,0,71.0,0,0,49.5042,1,0.4914765,0.5085235
1,1,1,31.0,1,0,113.275,1,0.062297422,0.93770254
1,1,1,30.0,0,0,56.9292,1,0.046533953,0.9534661
0,1,0,38.0,0,0,0.0,0,0.76970273,0.23029725
0,3,0,28.0,0,0,7.25,0,0.9128813,0.087118626
1,3,0,9.0,0,2,20.525,0,0.43682542,0.56317455
0,3,1,9.0,4,2,31.275,0,0.7464029,0.2535971
0,1,0,61.0,0,0,32.3208,0,0.647271,0.35272902
0,3,0,28.0,0,0,7.7292,2,0.8479468,0.15205316
0,3,0,28.0,0,0,7.8958,0,0.91136056,0.08863945
0,3,0,28.0,0,0,7.8542,0,0.91145927,0.08854077
1,1,0,48.0,1,0,52.0,0,0.5324798,0.46752015
1,3,0,45.0,0,0,8.05,0,0.95497876,0.04502121
1,2,1,36.0,0,0,13.0,0,0.14611855,0.8538814
0,3,0,27.0,0,0,7.8958,0,0.9092181,0.09078196
0,1,0,64.0,0,0,26.0,0,0.6859601,0.3140399
0,3,0,35.0,0,0,7.125,0,0.9322491,0.06775087
1,1,1,19.0,1,0,91.0792,1,0.058095038,0.9419049
0,3,0,38.0,0,0,7.05,0,0.9405414,0.059458584
0,3,0,30.5,0,0,8.05,0,0.91617095,0.08382902
0,3,0,25.0,1,0,7.775,0,0.92345756,0.07654242
1,2,1,40.0,1,1,39.0,0,0.15499398,0.84500605
0,1,0,47.0,0,0,38.5,0,0.5984881,0.40151197
1,3,0,30.0,0,0,9.5,0,0.91179115,0.08820888
1,1,0,40.0,0,0,31.0,1,0.6227636,0.37723646
1,1,1,28.0,1,0,52.0,0,0.057429135,0.9425708
0,3,0,20.5,0,0,7.25,0,0.8862828,0.11371717
1,1,1,28.0,1,0,89.1042,1,0.05859541,0.94140464
1,1,0,36.0,0,0,26.2875,0,0.66858435,0.33141565
0,1,0,28.0,0,0,221.7792,0,0.45206326,0.54793674
0,3,0,20.0,0,0,9.8458,0,0.8736743,0.12632568
0,1,0,71.0,0,0,34.6542,1,0.6145001,0.3854999
0,2,0,36.0,0,0,12.875,1,0.8091238,0.19087625
1,2,1,22.0,1,1,29.0,0,0.15852776,0.8414722
0,3,1,48.0,1,3,34.375,0,0.5724426,0.42755744
0,2,0,23.0,2,1,11.5,0,0.8334881,0.16651191
1,1,1,32.0,0,0,76.2917,1,0.04808496,0.95191497
1,1,1,63.0,1,0,77.9583,0,0.023254566,0.9767454
1,2,0,0.83,0,2,29.0,0,0.23824523,0.76175475
0,3,0,25.0,0,0,7.25,0,0.9064148,0.09358524
1,1,0,35.0,0,0,26.55,1,0.6568885,0.3431115
1,1,1,49.0,0,0,25.9292,0,0.068882875,0.9311171
0,1,0,24.0,0,0,79.2,1,0.5074399,0.49256006
0,3,1,28.0,1,0,14.4583,1,0.37265202,0.62734795
0,3,0,21.0,0,0,8.05,0,0.8870358,0.11296422
1,3,1,28.0,0,0,7.8792,2,0.25287372,0.74712634
1,3,0,28.0,1,1,15.2458,1,0.8430452,0.15695487
0,2,0,28.0,0,0,0.0,0,0.86065876,0.13934118
1,3,1,5.0,0,0,12.475,0,0.2813431,0.7186569
1,1,0,49.0,1,0,56.9292,1,0.47762328,0.5223768
1,3,1,15.0,1,0,14.4542,1,0.34166354,0.65833646
1,1,1,28.0,0,0,110.8833,1,0.051700074,0.94829994
0,3,0,29.0,0,0,7.775,0,0.9137375,0.086262554
0,3,0,42.0,0,0,7.55,0,0.9493463,0.050653685
0,3,1,18.0,1,0,17.8,0,0.4252932,0.5747068
0,3,0,21.0,0,0,8.4333,0,0.885763,0.11423703
0,2,1,44.0,1,0,26.0,0,0.17844874,0.82155126
0,2,0,28.0,0,0,13.0,0,0.808273,0.19172701
0,2,0,37.0,1,0,26.0,0,0.8449582,0.15504184
0,3,1,39.0,0,5,29.125,2,0.6851739,0.31482607
1,2,1,34.0,1,1,32.5,0,0.18332353,0.81667644
0,2,0,30.0,0,0,13.0,0,0.8162735,0.18372652
0,2,0,66.0,0,0,10.5,0,0.90228873,0.09771131
1,1,1,28.0,1,0,146.5208,1,0.062956415,0.93704355
0,3,0,43.0,0,0,8.05,0,0.95087296,0.049126998
0,3,0,28.0,0,0,8.7125,1,0.8805903,0.11940967
0,3,0,24.0,0,0,7.4958,0,0.90353763,0.09646231
0,3,0,18.0,0,0,7.7958,0,0.86598885,0.13401112
1,3,1,28.0,1,0,24.15,2,0.23650777,0.7634922
0,3,0,28.0,0,0,8.05,0,0.9109938,0.08900612
0,3,0,28.0,0,0,7.05,0,0.9133476,0.08665243
1,3,0,28.0,0,0,56.4958,0,0.7362641,0.26373592
1,3,1,28.0,0,0,7.7875,2,0.25338146,0.74661857
1,2,1,36.0,1,0,26.0,0,0.17179833,0.82820165
0,3,1,32.0,1,1,15.5,2,0.32901487,0.67098516
0,3,0,23.5,0,0,7.2292,1,0.8725333,0.12746668
1,1,0,28.0,0,0,26.55,0,0.63981813,0.36018193
0,2,0,39.0,0,0,13.0,0,0.86512727,0.1348727
1,1,1,28.0,1,0,82.1708,1,0.058088385,0.9419116
0,3,0,28.0,0,0,8.4583,2,0.84516436,0.15483567
0,1,0,65.0,0,1,61.9792,1,0.5462125,0.4537875
0,2,0,23.0,0,0,10.5,0,0.7933486,0.20665143
1,1,1,28.0,1,0,51.8625,0,0.057392463,0.9426076
0,3,0,22.0,0,0,7.8958,0,0.8941309,0.10586911
0,3,0,35.0,0,0,7.05,0,0.93237776,0.067622334
1,1,0,23.0,0,1,63.3583,1,0.5312029,0.46879712
1,2,1,18.0,0,2,13.0,0,0.21178673,0.7882132
1,1,0,36.0,0,0,26.3875,0,0.6679644,0.33203563
0,3,1,9.0,1,1,15.2458,1,0.2975286,0.7024715
0,3,0,17.0,0,0,7.125,0,0.86060464,0.13939531
0,3,0,28.0,0,0,7.225,1,0.8851099,0.11489009
1,3,1,38.0,1,5,31.3875,0,0.7191519,0.28084803
1,2,1,17.0,0,0,10.5,0,0.13982555,0.8601745
1,3,1,4.0,1,1,16.7,0,0.33339322,0.6666068
0,1,0,45.5,0,0,28.5,0,0.65782624,0.3421738
0,2,0,23.0,0,0,13.0,0,0.7795054,0.22049466
0,3,0,32.0,0,0,7.925,0,0.9214821,0.078517914
0,3,0,26.0,1,0,7.8542,0,0.9251306,0.07486938
0,3,1,6.0,4,2,31.275,0,0.72003174,0.27996826
0,1,0,24.0,0,1,247.5208,1,0.4538227,0.54617727
0,1,0,45.0,0,0,26.55,0,0.6687498,0.33125016
0,2,0,29.0,1,0,27.7208,1,0.72788334,0.27211663
0,3,0,28.0,0,0,7.8958,0,0.91136056,0.08863945
1,1,0,28.0,0,0,35.5,0,0.602728,0.39727196
1,2,1,42.0,0,0,13.0,0,0.15719882,0.8428012
0,3,0,36.0,1,1,24.15,0,0.89270276,0.107297294
0,2,0,33.0,0,0,12.275,0,0.83731526,0.16268471
0,3,0,17.0,1,0,7.0542,0,0.8916847,0.10831521
1,3,0,29.0,0,0,9.5,0,0.909658,0.09034201
1,2,1,50.0,0,1,26.0,0,0.1840474,0.8159526
1,1,1,35.0,1,0,90.0,0,0.056024563,0.9439754
1,1,1,38.0,0,0,227.525,1,0.05971373,0.9402863
0,2,0,34.0,0,0,13.0,0,0.84083915,0.15916084
1,1,1,17.0,1,0,57.0,0,0.0653762,0.9346238
0,3,1,11.0,4,2,31.275,0,0.7579342,0.24206582
0,3,0,61.0,0,0,6.2375,0,0.97038686,0.02961311
0,3,1,30.0,0,0,8.6625,0,0.40195152,0.5980485
1,2,1,7.0,0,2,26.25,0,0.13035782,0.86964214
1,3,1,63.0,0,0,9.5875,0,0.43595162,0.5640484
1,3,0,20.0,0,0,7.2292,1,0.8455912,0.15440883
1,3,1,28.0,0,2,22.3583,1,0.35622793,0.6437721
0,3,0,29.0,0,0,9.4833,0,0.90969825,0.090301685
1,1,0,36.0,1,2,120.0,0,0.6904095,0.30959046
0,3,0,28.0,0,0,14.4583,1,0.8616686,0.13833143
0,3,0,50.0,0,0,8.05,0,0.9599079,0.04009208
0,1,0,27.0,0,2,211.5,1,0.59674543,0.4032546
0,3,0,30.0,0,0,7.25,0,0.9169651,0.08303482
1,1,1,33.0,1,0,90.0,2,0.05159818,0.94840175
0,3,0,28.0,0,0,7.725,2,0.84796274,0.15203723
0,3,1,28.0,3,1,25.4667,0,0.7001363,0.2998637
0,3,0,2.0,3,1,21.075,0,0.73470116,0.26529878
1,2,1,25.0,1,1,30.0,0,0.17049836,0.8295016
0,1,0,51.0,0,1,61.3792,1,0.56698495,0.43301508
1,2,1,25.0,0,1,26.0,0,0.14722943,0.8527705
0,3,0,28.0,0,0,7.25,0,0.9128813,0.087118626
0,3,0,28.0,0,0,7.8958,0,0.91136056,0.08863945
0,2,1,24.0,0,0,13.0,0,0.1534603,0.8465397
0,3,0,18.0,1,1,20.2125,0,0.7779796,0.22202039
