y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.9370009,0.062999085
0,2,0,31.0,0,0,10.5,0,0.9063106,0.09368944
0,3,0,20.0,0,0,7.925,0,0.8718406,0.12815942
1,2,1,6.0,0,1,33.0,0,0.029084187,0.97091585
1,3,1,14.0,1,0,11.2417,1,0.5431674,0.4568326
1,1,1,26.0,0,0,78.85,0,0.017684206,0.98231584
1,3,1,28.0,0,0,7.75,2,0.28413978,0.71586025
0,3,0,16.0,2,0,18.0,0,0.86102873,0.13897125
1,3,1,16.0,0,0,7.75,2,0.4158975,0.5841025
1,1,1,19.0,0,2,26.2833,0,0.055961736,0.9440383
0,1,0,37.0,1,0,53.1,0,0.7830741,0.21692595
0,3,0,44.0,0,0,8.05,0,0.89351004,0.10649002
0,3,1,28.0,3,1,25.4667,0,0.71848774,0.2815123
0,3,0,30.0,0,0,7.225,1,0.8851626,0.114837356
0,2,0,36.0,0,0,13.0,0,0.908357,0.09164295
1,1,1,16.0,0,1,39.4,0,0.022303844,0.9776962
1,1,0,42.0,1,0,52.5542,0,0.75290495,0.2470951
1,3,1,28.0,0,0,7.8292,2,0.2840142,0.71598583
0,2,0,27.0,0,0,13.0,0,0.8899847,0.11001523
0,1,0,47.0,0,0,52.0,0,0.7005014,0.29949862
0,3,0,24.0,0,0,7.8958,0,0.8828399,0.117160074
1,1,0,34.0,0,0,26.55,0,0.68057096,0.31942907
1,3,1,19.0,1,0,7.8542,0,0.6260069,0.37399313
0,3,0,20.0,0,0,9.225,0,0.86824995,0.13175005
0,3,0,28.0,0,0,14.5,0,0.86349076,0.13650927
0,3,0,10.0,3,2,27.9,0,0.8267488,0.17325127
0,1,0,40.0,0,0,27.7208,1,0.57864004,0.42136005
1,2,0,31.0,0,0,13.0,0,0.9005491,0.099450834
0,3,0,4.0,3,2,27.9,0,0.68155617,0.31844383
0,3,1,31.0,0,0,7.8542,0,0.36681527,0.6331847
0,3,0,19.0,0,0,7.8958,0,0.8663784,0.13362154
1,3,1,22.0,0,0,7.75,0,0.57273555,0.42726442
0,1,0,28.0,0,0,30.6958,1,0.5370113,0.46298867
0,3,1,28.0,0,0,7.55,0,0.42125735,0.5787426
1,3,0,18.0,0,0,8.05,0,0.85904133,0.14095867
0,3,0,27.0,1,0,14.4542,1,0.89058745,0.109412566
1,1,0,28.0,0,0,35.5,0,0.6714422,0.3285578
1,3,1,28.0,0,0,7.75,2,0.28413978,0.71586025
1,1,1,30.0,0,0,31.0,1,0.020030012,0.97997004
0,3,0,28.0,0,0,7.8958,0,0.882789,0.117211014
0,2,0,21.0,2,0,73.5,0,0.89478755,0.105212495
0,3,0,29.0,1,0,7.0458,0,0.90642744,0.09357256
0,3,0,28.0,0,0,8.05,0,0.8823603,0.11763969
0,3,0,28.0,0,0,7.75,2,0.87714237,0.1228576
0,3,1,45.0,0,1,14.4542,1,0.54276484,0.45723513
0,3,0,16.0,1,3,34.375,0,0.8122814,0.18771859
0,3,0,19.0,0,0,8.1583,0,0.86561793,0.13438208
0,3,0,23.0,0,0,9.225,0,0.87824833,0.12175174
0,3,0,24.0,0,0,7.05,0,0.8848919,0.11510811
0,1,0,58.0,0,2,113.275,1,0.65873474,0.3412653
1,3,1,5.0,2,1,19.2583,1,0.31585473,0.68414533
1,1,1,52.0,1,1,93.5,0,0.07488841,0.92511165
0,3,0,40.0,1,4,27.9,0,0.9961708,0.0038291735
1,1,0,11.0,1,2,120.0,0,0.739173,0.260827
