y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.9181005,0.08189951
0,2,0,31.0,0,0,10.5,0,0.82721037,0.17278962
0,3,0,20.0,0,0,7.925,0,0.8880631,0.111937
1,2,1,6.0,0,1,33.0,0,0.12089556,0.87910444
1,3,1,14.0,1,0,11.2417,1,0.29018167,0.7098183
1,1,1,26.0,0,0,78.85,0,0.08373861,0.91626143
1,3,1,28.0,0,0,7.75,2,0.30914578,0.6908542
0,3,0,16.0,2,0,18.0,0,0.9345061,0.065493874
1,3,1,16.0,0,0,7.75,2,0.23992282,0.7600771
1,1,1,19.0,0,2,26.2833,0,0.18120362,0.81879634
0,1,0,37.0,1,0,53.1,0,0.6925981,0.30740193
0,3,0,44.0,0,0,8.05,0,0.88497967,0.115020305
0,3,1,28.0,3,1,25.4667,0,0.59355104,0.4064489
0,3,0,30.0,0,0,7.225,1,0.8603186,0.13968138
0,2,0,36.0,0,0,13.0,0,0.8247533,0.17524666
1,1,1,16.0,0,1,39.4,0,0.10612919,0.8938709
1,1,0,42.0,1,0,52.5542,0,0.70788,0.29212
1,3,1,28.0,0,0,7.8292,2,0.3089219,0.6910781
0,2,0,27.0,0,0,13.0,0,0.8195508,0.1804492
0,1,0,47.0,0,0,52.0,0,0.64675266,0.35324734
0,3,0,24.0,0,0,7.8958,0,0.8973138,0.10268618
1,1,0,34.0,0,0,26.55,0,0.6696549,0.330345
1,3,1,19.0,1,0,7.8542,0,0.4229203,0.57707965
0,3,0,20.0,0,0,9.225,0,0.886945,0.113055
0,3,0,28.0,0,0,14.5,0,0.8959899,0.10401009
0,3,0,10.0,3,2,27.9,0,0.8268197,0.17318024
0,1,0,40.0,0,0,27.7208,1,0.6076004,0.39239964
1,2,0,31.0,0,0,13.0,0,0.8243032,0.17569678
0,3,0,4.0,3,2,27.9,0,0.7497743,0.25022572
0,3,1,31.0,0,0,7.8542,0,0.38313797,0.616862
0,3,0,19.0,0,0,7.8958,0,0.88434553,0.11565443
1,3,1,22.0,0,0,7.75,0,0.3582563,0.6417437
0,1,0,28.0,0,0,30.6958,1,0.58116746,0.4188325
0,3,1,28.0,0,0,7.55,0,0.37687814,0.62312186
1,3,0,18.0,0,0,8.05,0,0.8797987,0.120201245
0,3,0,27.0,1,0,14.4542,1,0.9111664,0.08883356
1,1,0,28.0,0,0,35.5,0,0.6375724,0.36242753
1,3,1,28.0,0,0,7.75,2,0.30914578,0.6908542
1,1,1,30.0,0,0,31.0,1,0.07313569,0.9268643
0,3,0,28.0,0,0,7.8958,0,0.8991948,0.1008052
0,2,0,21.0,2,0,73.5,0,0.805489,0.194511
0,3,0,29.0,1,0,7.0458,0,0.93655676,0.06344316
0,3,0,28.0,0,0,8.05,0,0.8991462,0.10085378
0,3,0,28.0,0,0,7.75,2,0.8381297,0.16187029
0,3,1,45.0,0,1,14.4542,1,0.40178254,0.5982175
0,3,0,16.0,1,3,34.375,0,0.7493333,0.2506667
0,3,0,19.0,0,0,8.1583,0,0.88410544,0.115894526
0,3,0,23.0,0,0,9.225,0,0.89495134,0.105048634
0,3,0,24.0,0,0,7.05,0,0.8977443,0.10225567
0,1,0,58.0,0,2,113.275,1,0.4363366,0.56366336
1,3,1,5.0,2,1,19.2583,1,0.32512474,0.67487526
1,1,1,52.0,1,1,93.5,0,0.11723259,0.88276744
0,3,0,40.0,1,4,27.9,0,0.9221368,0.07786327
1,1,0,11.0,1,2,120.0,0,0.4304827,0.5695174
0,3,0,65.0,0,0,7.75,2,0.8302465,0.16975352
1,1,1,18.0,0,2,79.65,0,0.12598926,0.87401074
0,2,0,32.0,0,0,10.5,0,0.82741666,0.1725834
1,1,1,50.0,0,1,247.5208,1,0.13348152,0.8665185
1,2,1,35.0,0,0,21.0,0,0.1768392,0.8231608
1,3,1,19.0,0,0,7.8792,2,0.26030222,0.7396978
0,3,0,21.0,0,0,7.775,0,0.8913054,0.10869461
