y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.9003144,0.09968561
0,2,0,31.0,0,0,10.5,0,0.8481538,0.15184619
0,3,0,20.0,0,0,7.925,0,0.88491654,0.11508349
1,2,1,6.0,0,1,33.0,0,0.23321496,0.7667851
1,3,1,14.0,1,0,11.2417,1,0.3541532,0.64584684
1,1,1,26.0,0,0,78.85,0,0.12011752,0.8798825
1,3,1,28.0,0,0,7.75,2,0.2870541,0.71294594
0,3,0,16.0,2,0,18.0,0,0.9124669,0.087533124
1,3,1,16.0,0,0,7.75,2,0.29991126,0.7000888
1,1,1,19.0,0,2,26.2833,0,0.28848374,0.7115163
0,1,0,37.0,1,0,53.1,0,0.714326,0.28567395
0,3,0,44.0,0,0,8.05,0,0.86697423,0.13302578
0,3,1,28.0,3,1,25.4667,0,0.6183334,0.38166657
0,3,0,30.0,0,0,7.225,1,0.88331103,0.116689
0,2,0,36.0,0,0,13.0,0,0.84011847,0.15988152
1,1,1,16.0,0,1,39.4,0,0.21884233,0.7811576
1,1,0,42.0,1,0,52.5542,0,0.72266424,0.2773357
1,3,1,28.0,0,0,7.8292,2,0.2868207,0.71317935
0,2,0,27.0,0,0,13.0,0,0.8393946,0.1606053
0,1,0,47.0,0,0,52.0,0,0.6930143,0.30698565
0,3,0,24.0,0,0,7.8958,0,0.8974571,0.10254292
1,1,0,34.0,0,0,26.55,0,0.70584613,0.29415384
1,3,1,19.0,1,0,7.8542,0,0.41902408,0.58097595
0,3,0,20.0,0,0,9.225,0,0.8835973,0.11640261
0,3,0,28.0,0,0,14.5,0,0.89505845,0.10494155
0,3,0,10.0,3,2,27.9,0,0.8666267,0.1333733
0,1,0,40.0,0,0,27.7208,1,0.6777836,0.32221633
1,2,0,31.0,0,0,13.0,0,0.845368,0.15463194
0,3,0,4.0,3,2,27.9,0,0.79446113,0.20553887
0,3,1,31.0,0,0,7.8542,0,0.38375732,0.61624265
0,3,0,19.0,0,0,7.8958,0,0.88019776,0.119802214
1,3,1,22.0,0,0,7.75,0,0.3720154,0.6279847
0,1,0,28.0,0,0,30.6958,1,0.5796639,0.42033616
0,3,1,28.0,0,0,7.55,0,0.3775899,0.6224101
1,3,0,18.0,0,0,8.05,0,0.8745531,0.12544692
0,3,0,27.0,1,0,14.4542,1,0.90336776,0.09663223
1,1,0,28.0,0,0,35.5,0,0.6374955,0.36250445
1,3,1,28.0,0,0,7.75,2,0.2870541,0.71294594
1,1,1,30.0,0,0,31.0,1,0.16143441,0.8385655
0,3,0,28.0,0,0,7.8958,0,0.90097314,0.099026784
0,2,0,21.0,2,0,73.5,0,0.7693628,0.23063718
0,3,0,29.0,1,0,7.0458,0,0.9212535,0.07874655
0,3,0,28.0,0,0,8.05,0,0.900859,0.09914104
0,3,0,28.0,0,0,7.75,2,0.86088806,0.13911195
0,3,1,45.0,0,1,14.4542,1,0.4493154,0.5506846
0,3,0,16.0,1,3,34.375,0,0.809825,0.19017497
0,3,0,19.0,0,0,8.1583,0,0.87992257,0.12007747
0,3,0,23.0,0,0,9.225,0,0.8940596,0.10594043
0,3,0,24.0,0,0,7.05,0,0.8981378,0.101862215
0,1,0,58.0,0,2,113.275,1,0.48527503,0.51472497
1,3,1,5.0,2,1,19.2583,1,0.3122339,0.68776613
1,1,1,52.0,1,1,93.5,0,0.14381416,0.8561858
0,3,0,40.0,1,4,27.9,0,0.84009206,0.15990795
1,1,0,11.0,1,2,120.0,0,0.34188256,0.6581174
0,3,0,65.0,0,0,7.75,2,0.8600866,0.13991335
1,1,1,18.0,0,2,79.65,0,0.16768363,0.8323164
0,2,0,32.0,0,0,10.5,0,0.847843,0.15215701
1,1,1,50.0,0,1,247.5208,1,0.16472979,0.8352702
1,2,1,35.0,0,0,21.0,0,0.24666782,0.7533322
1,3,1,19.0,0,0,7.8792,2,0.29558644,0.70441353
0,3,0,21.0,0,0,7.775,0,0.88912266,0.11087739
1,2,1,13.0,0,1,19.5,0,0.30153617,0.69846386
1,2,1,28.0,1,0,26.0,0,0.29292575,0.7070742
0,1,0,28.0,0,0,25.925,0,0.67043835,0.3295616
0,3,0,28.0,0,0,7.75,2,0.86088806,0.13911195
0,2,1,57.0,0,0,10.5,0,0.48839578,0.51160425
0,2,0,21.0,0,0,73.5,0,0.64496505,0.35503495
0,3,0,29.0,0,0,7.875,0,0.90063506,0.0993649
0,3,0,17.0,1,1,7.2292,1,0.87098193,0.12901807
1,1,1,52.0,1,0,78.2667,1,0.15969084,0.84030914
0,2,1,26.0,1,1,26.0,0,0.3256178,0.6743822
1,1,1,18.0,2,2,262.375,1,0.13813324,0.8618668
1,1,0,26.0,0,0,30.0,1,0.56269366,0.4373063
1,1,1,39.0,1,1,83.1583,1,0.10497043,0.89502954
0,3,0,23.0,0,0,7.8542,0,0.89527065,0.10472939
0,3,0,36.0,1,0,15.55,0,0.8987191,0.10128095
0,3,1,30.5,0,0,7.75,2,0.28989273,0.71010727
1,1,1,22.0,0,2,49.5,1,0.18885536,0.81114465
0,2,1,38.0,0,0,13.0,0,0.27325645,0.7267435
0,3,1,41.0,0,2,20.2125,0,0.5102216,0.48977843
