y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.8316123,0.16838771
0,2,0,31.0,0,0,10.5,0,0.87709117,0.12290881
0,3,0,20.0,0,0,7.925,0,0.8555213,0.14447872
1,2,1,6.0,0,1,33.0,0,0.15618096,0.8438191
1,3,1,14.0,1,0,11.2417,1,0.28200197,0.717998
1,1,1,26.0,0,0,78.85,0,0.03513531,0.9648647
1,3,1,28.0,0,0,7.75,2,0.24501841,0.7549816
0,3,0,16.0,2,0,18.0,0,0.86940825,0.13059177
1,3,1,16.0,0,0,7.75,2,0.20139094,0.7986091
1,1,1,19.0,0,2,26.2833,0,0.03633944,0.96366054
0,1,0,37.0,1,0,53.1,0,0.60124743,0.3987525
0,3,0,44.0,0,0,8.05,0,0.9624061,0.037593897
0,3,1,28.0,3,1,25.4667,0,0.6702948,0.3297052
0,3,0,30.0,0,0,7.225,1,0.88550824,0.11449179
0,2,0,36.0,0,0,13.0,0,0.89633346,0.10366659
1,1,1,16.0,0,1,39.4,0,0.036993437,0.9630066
1,1,0,42.0,1,0,52.5542,0,0.65459883,0.34540123
1,3,1,28.0,0,0,7.8292,2,0.24485485,0.7551452
0,2,0,27.0,0,0,13.0,0,0.8600115,0.13998851
0,1,0,47.0,0,0,52.0,0,0.6786643,0.32133567
0,3,0,24.0,0,0,7.8958,0,0.8832226,0.11677736
1,1,0,34.0,0,0,26.55,0,0.6819226,0.31807742
1,3,1,19.0,1,0,7.8542,0,0.3628584,0.63714164
0,3,0,20.0,0,0,9.225,0,0.8531713,0.14682873
0,3,0,28.0,0,0,14.5,0,0.8976769,0.102323145
0,3,0,10.0,3,2,27.9,0,0.8800507,0.11994935
0,1,0,40.0,0,0,27.7208,1,0.6355937,0.3644063
1,2,0,31.0,0,0,13.0,0,0.8731382,0.12686183
0,3,0,4.0,3,2,27.9,0,0.85145706,0.14854296
0,3,1,31.0,0,0,7.8542,0,0.41824254,0.5817575
0,3,0,19.0,0,0,7.8958,0,0.8478615,0.15213847
1,3,1,22.0,0,0,7.75,0,0.36116713,0.63883287
0,1,0,28.0,0,0,30.6958,1,0.5968268,0.4031732
0,3,1,28.0,0,0,7.55,0,0.399611,0.60038894
1,3,0,18.0,0,0,8.05,0,0.84270346,0.15729655
0,3,0,27.0,1,0,14.4542,1,0.8819808,0.11801925
1,1,0,28.0,0,0,35.5,0,0.64893204,0.351068
1,3,1,28.0,0,0,7.75,2,0.24501841,0.7549816
1,1,1,30.0,0,0,31.0,1,0.02526943,0.97473055
0,3,0,28.0,0,0,7.8958,0,0.90615904,0.09384096
0,2,0,21.0,2,0,73.5,0,0.7632689,0.23673114
0,3,0,29.0,1,0,7.0458,0,0.9305358,0.069464214
0,3,0,28.0,0,0,8.05,0,0.9059684,0.094031624
0,3,0,28.0,0,0,7.75,2,0.8569298,0.14307025
0,3,1,45.0,0,1,14.4542,1,0.38687074,0.61312926
0,3,0,16.0,1,3,34.375,0,0.8271112,0.1728888
0,3,0,19.0,0,0,8.1583,0,0.84736896,0.152631
0,3,0,23.0,0,0,9.225,0,0.8746729,0.12532713
0,3,0,24.0,0,0,7.05,0,0.884484,0.11551605
0,1,0,58.0,0,2,113.275,1,0.4874537,0.5125463
1,3,1,5.0,2,1,19.2583,1,0.31539974,0.6846003
1,1,1,52.0,1,1,93.5,0,0.034543477,0.9654565
0,3,0,40.0,1,4,27.9,0,0.95554084,0.044459164
1,1,0,11.0,1,2,120.0,0,0.4802294,0.51977056
0,3,0,65.0,0,0,7.75,2,0.9785815,0.021418452
1,1,1,18.0,0,2,79.65,0,0.047768734,0.9522313
0,2,0,32.0,0,0,10.5,0,0.8801204,0.11987961
1,1,1,50.0,0,1,247.5208,1,0.054540906,0.945459
1,2,1,35.0,0,0,21.0,0,0.14154495,0.85845506
1,3,1,19.0,0,0,7.8792,2,0.20584372,0.7941563
0,3,0,21.0,0,0,7.775,0,0.8631655,0.13683455
1,2,1,13.0,0,1,19.5,0,0.13206421,0.8679358
1,2,1,28.0,1,0,26.0,0,0.10339114,0.8966089
0,1,0,28.0,0,0,25.925,0,0.66804665,0.33195335
0,3,0,28.0,0,0,7.75,2,0.8569298,0.14307025
0,2,1,57.0,0,0,10.5,0,0.21564665,0.7843533
0,2,0,21.0,0,0,73.5,0,0.7582447,0.24175535
0,3,0,29.0,0,0,7.875,0,0.9112499,0.08875016
0,3,0,17.0,1,1,7.2292,1,0.7391806,0.2608194
1,1,1,52.0,1,0,78.2667,1,0.02085737,0.97914267
0,2,1,26.0,1,1,26.0,0,0.11416031,0.8858397
1,1,1,18.0,2,2,262.375,1,0.09094273,0.9090573
1,1,0,26.0,0,0,30.0,1,0.59278804,0.407212
1,1,1,39.0,1,1,83.1583,1,0.02439234,0.97560763
0,3,0,23.0,0,0,7.8542,0,0.8768395,0.12316042
0,3,0,36.0,1,0,15.55,0,0.9477942,0.052205827
0,3,1,30.5,0,0,7.75,2,0.2576375,0.7423625
1,1,1,22.0,0,2,49.5,1,0.032006882,0.96799314
0,2,1,38.0,0,0,13.0,0,0.15334575,0.84665424
0,3,1,41.0,0,2,20.2125,0,0.58486277,0.41513726
0,3,0,16.0,4,1,39.6875,0,0.9027652,0.09723475
1,2,1,29.0,0,0,10.5,0,0.14317568,0.8568243
1,1,1,40.0,1,1,134.5,1,0.03188244,0.96811754
0,3,0,28.0,0,0,7.7375,2,0.8569519,0.14304808
0,1,0,56.0,0,0,30.6958,1,0.67901266,0.32098734
0,1,0,71.0,0,0,49.5042,1,0.7885241,0.2114759
1,1,1,31.0,1,0,113.275,1,0.030011564,0.9699884
1,1,1,30.0,0,0,56.9292,1,0.02664667,0.9733533
0,1,0,38.0,0,0,0.0,0,0.73312426,0.26687574
0,3,0,28.0,0,0,7.25,0,0.9069538,0.09304624
1,3,0,9.0,0,2,20.525,0,0.6435682,0.3564318
0,3,1,9.0,4,2,31.275,0,0.7343328,0.26566723
0,1,0,61.0,0,0,32.3208,0,0.8165347,0.18346532
0,3,0,28.0,0,0,7.7292,2,0.8569666,0.14303336
0,3,0,28.0,0,0,7.8958,0,0.90615904,0.09384096
0,3,0,28.0,0,0,7.8542,0,0.9062104,0.09378958
1,1,0,48.0,1,0,52.0,0,0.7155268,0.28447318
1,3,0,45.0,0,0,8.05,0,0.9645545,0.03544545
1,2,1,36.0,0,0,13.0,0,0.15049572,0.84950423
0,3,0,27.0,0,0,7.8958,0,0.900835,0.09916499
0,1,0,64.0,0,0,26.0,0,0.840691,0.15930903
0,3,0,35.0,0,0,7.125,0,0.9374,0.06259998
1,1,1,19.0,1,0,91.0792,1,0.032365292,0.9676347
0,3,0,38.0,0,0,7.05,0,0.9473829,0.052617013
0,3,0,30.5,0,0,8.05,0,0.9181945,0.08180555
0,3,0,25.0,1,0,7.775,0,0.91214013,0.08785987
1,2,1,40.0,1,1,39.0,0,0.14650923,0.8534908
0,1,0,47.0,0,0,38.5,0,0.6988468,0.30115318
1,3,0,30.0,0,0,9.5,0,0.9142339,0.08576616
1,1,0,40.0,0,0,31.0,1,0.6302643,0.3697357
1,1,1,28.0,1,0,52.0,0,0.026679914,0.9733201
0,3,0,20.5,0,0,7.25,0,0.8604368,0.13956322
1,1,1,28.0,1,0,89.1042,1,0.027590146,0.9724098
1,1,0,36.0,0,0,26.2875,0,0.6873777,0.31262234
