y:Survived,x__0:Pclass,x__1:Sex,x__2:Age,x__3:SibSp,x__4:Parch,x__5:Fare,x__6:Embarked,y'__0,y'__1
1,3,0,28.0,1,1,15.2458,1,0.84390295,0.15609704
0,2,0,31.0,0,0,10.5,0,0.83438563,0.16561437
0,3,0,20.0,0,0,7.925,0,0.88071287,0.11928709
1,2,1,6.0,0,1,33.0,0,0.10568865,0.8943113
1,3,1,14.0,1,0,11.2417,1,0.35732272,0.64267725
1,1,1,26.0,0,0,78.85,0,0.055000775,0.9449992
1,3,1,28.0,0,0,7.75,2,0.25341702,0.746583
0,3,0,16.0,2,0,18.0,0,0.8791613,0.120838754
1,3,1,16.0,0,0,7.75,2,0.22628692,0.77371305
1,1,1,19.0,0,2,26.2833,0,0.09712008,0.90287995
0,1,0,37.0,1,0,53.1,0,0.57007533,0.42992476
0,3,0,44.0,0,0,8.05,0,0.95451814,0.04548184
0,3,1,28.0,3,1,25.4667,0,0.6928053,0.30719468
0,3,0,30.0,0,0,7.225,1,0.89248896,0.10751107
0,2,0,36.0,0,0,13.0,0,0.85127074,0.14872932
1,1,1,16.0,0,1,39.4,0,0.06541401,0.9345859
1,1,0,42.0,1,0,52.5542,0,0.54715866,0.45284128
1,3,1,28.0,0,0,7.8292,2,0.2529819,0.74701816
0,2,0,27.0,0,0,13.0,0,0.8066989,0.19330108
0,1,0,47.0,0,0,52.0,0,0.5127981,0.48720193
0,3,0,24.0,0,0,7.8958,0,0.90376824,0.09623171
1,1,0,34.0,0,0,26.55,0,0.6697548,0.33024517
1,3,1,19.0,1,0,7.8542,0,0.5140074,0.48599264
0,3,0,20.0,0,0,9.225,0,0.87604964,0.12395039
0,3,0,28.0,0,0,14.5,0,0.8958035,0.104196474
0,3,0,10.0,3,2,27.9,0,0.7404946,0.2595054
0,1,0,40.0,0,0,27.7208,1,0.6429874,0.35701263
1,2,0,31.0,0,0,13.0,0,0.82456,0.17544
0,3,0,4.0,3,2,27.9,0,0.6849523,0.3150477
0,3,1,31.0,0,0,7.8542,0,0.4078503,0.5921498
0,3,0,19.0,0,0,7.8958,0,0.8733355,0.1266645
1,3,1,22.0,0,0,7.75,0,0.42815468,0.57184535
0,1,0,28.0,0,0,30.6958,1,0.62438226,0.3756177
0,3,1,28.0,0,0,7.55,0,0.41910595,0.58089405
1,3,0,18.0,0,0,8.05,0,0.8648531,0.13514687
0,3,0,27.0,1,0,14.4542,1,0.8872286,0.11277135
1,1,0,28.0,0,0,35.5,0,0.6053687,0.3946314
1,3,1,28.0,0,0,7.75,2,0.25341702,0.746583
1,1,1,30.0,0,0,31.0,1,0.052938405,0.94706166
0,3,0,28.0,0,0,7.8958,0,0.91291183,0.08708823
0,2,0,21.0,2,0,73.5,0,0.69992405,0.30007592
0,3,0,29.0,1,0,7.0458,0,0.9339185,0.06608154
0,3,0,28.0,0,0,8.05,0,0.91254306,0.08745696
0,3,0,28.0,0,0,7.75,2,0.8503461,0.14965394
0,3,1,45.0,0,1,14.4542,1,0.34765783,0.65234214
0,3,0,16.0,1,3,34.375,0,0.5138101,0.48618984
0,3,0,19.0,0,0,8.1583,0,0.8723571,0.12764291
0,3,0,23.0,0,0,9.225,0,0.8969463,0.10305368
0,3,0,24.0,0,0,7.05,0,0.90595424,0.09404579
0,1,0,58.0,0,2,113.275,1,0.6240364,0.3759636
1,3,1,5.0,2,1,19.2583,1,0.35340923,0.64659077
1,1,1,52.0,1,1,93.5,0,0.061002463,0.93899757
0,3,0,40.0,1,4,27.9,0,0.8199198,0.18008016
1,1,0,11.0,1,2,120.0,0,0.41699573,0.58300424
0,3,0,65.0,0,0,7.75,2,0.92827,0.071729995
1,1,1,18.0,0,2,79.65,0,0.13642955,0.8635705
0,2,0,32.0,0,0,10.5,0,0.83984315,0.1601568
1,1,1,50.0,0,1,247.5208,1,0.085866235,0.9141338
1,2,1,35.0,0,0,21.0,0,0.12403282,0.8759672
1,3,1,19.0,0,0,7.8792,2,0.24016014,0.7598399
0,3,0,21.0,0,0,7.775,0,0.8883144,0.11168562
1,2,1,13.0,0,1,19.5,0,0.12153104,0.87846893
1,2,1,28.0,1,0,26.0,0,0.15332495,0.8466751
0,1,0,28.0,0,0,25.925,0,0.6439667,0.35603333
0,3,0,28.0,0,0,7.75,2,0.8503461,0.14965394
0,2,1,57.0,0,0,10.5,0,0.18148309,0.8185169
0,2,0,21.0,0,0,73.5,0,0.54224086,0.45775908
0,3,0,29.0,0,0,7.875,0,0.9151201,0.08487989
0,3,0,17.0,1,1,7.2292,1,0.7767685,0.22323154
1,1,1,52.0,1,0,78.2667,1,0.02993003,0.97006994
0,2,1,26.0,1,1,26.0,0,0.18926194,0.8107381
1,1,1,18.0,2,2,262.375,1,0.08673463,0.91326535
1,1,0,26.0,0,0,30.0,1,0.6241168,0.37588325
1,1,1,39.0,1,1,83.1583,1,0.07859378,0.92140627
0,3,0,23.0,0,0,7.8542,0,0.9011244,0.09887557
0,3,0,36.0,1,0,15.55,0,0.93705225,0.062947735
0,3,1,30.5,0,0,7.75,2,0.24753863,0.7524614
1,1,1,22.0,0,2,49.5,1,0.11733457,0.88266546
0,2,1,38.0,0,0,13.0,0,0.14976308,0.8502369
0,3,1,41.0,0,2,20.2125,0,0.47025767,0.5297423
0,3,0,16.0,4,1,39.6875,0,0.90110993,0.09889003
1,2,1,29.0,0,0,10.5,0,0.1566003,0.8433997
1,1,1,40.0,1,1,134.5,1,0.09986551,0.9001345
0,3,0,28.0,0,0,7.7375,2,0.85039383,0.1496062
0,1,0,56.0,0,0,30.6958,1,0.62753665,0.37246338
0,1,0,71.0,0,0,49.5042,1,0.48100397,0.518996
1,1,1,31.0,1,0,113.275,1,0.06534763,0.9346524
1,1,1,30.0,0,0,56.9292,1,0.04738804,0.952612
0,1,0,38.0,0,0,0.0,0,0.7688201,0.23117986
0,3,0,28.0,0,0,7.25,0,0.914441,0.08555902
1,3,0,9.0,0,2,20.525,0,0.4367028,0.5632972
0,3,1,9.0,4,2,31.275,0,0.74653393,0.25346598
0,1,0,61.0,0,0,32.3208,0,0.6382976,0.36170235
0,3,0,28.0,0,0,7.7292,2,0.8504255,0.14957449
0,3,0,28.0,0,0,7.8958,0,0.91291183,0.08708823
0,3,0,28.0,0,0,7.8542,0,0.913011,0.08698896
1,1,0,48.0,1,0,52.0,0,0.5263635,0.47363648
1,3,0,45.0,0,0,8.05,0,0.95650685,0.04349312
1,2,1,36.0,0,0,13.0,0,0.14804201,0.85195804
0,3,0,27.0,0,0,7.8958,0,0.91070235,0.08929759
0,1,0,64.0,0,0,26.0,0,0.67563206,0.3243679
0,3,0,35.0,0,0,7.125,0,0.9339171,0.06608289
1,1,1,19.0,1,0,91.0792,1,0.06021526,0.93978477
0,3,0,38.0,0,0,7.05,0,0.9421841,0.057815894
0,3,0,30.5,0,0,8.05,0,0.91787195,0.08212805
0,3,0,25.0,1,0,7.775,0,0.92530453,0.07469546
1,2,1,40.0,1,1,39.0,0,0.15419893,0.8458011
0,1,0,47.0,0,0,38.5,0,0.5938694,0.40613064
1,3,0,30.0,0,0,9.5,0,0.9134501,0.08654991
1,1,0,40.0,0,0,31.0,1,0.62191606,0.37808388
1,1,1,28.0,1,0,52.0,0,0.058019575,0.9419804
0,3,0,20.5,0,0,7.25,0,0.8866096,0.11339041
1,1,1,28.0,1,0,89.1042,1,0.060442735,0.9395573
1,1,0,36.0,0,0,26.2875,0,0.66969645,0.33030355
0,1,0,28.0,0,0,221.7792,0,0.4406565,0.55934346
0,3,0,20.0,0,0,9.8458,0,0.8737679,0.12623206
0,1,0,71.0,0,0,34.6542,1,0.601684,0.398316
0,2,0,36.0,0,0,12.875,1,0.8130454,0.1869546
1,2,1,22.0,1,1,29.0,0,0.1580185,0.84198153
0,3,1,48.0,1,3,34.375,0,0.5720669,0.4279331
0,2,0,23.0,2,1,11.5,0,0.8332603,0.16673975
1,1,1,32.0,0,0,76.2917,1,0.04958674,0.9504133
1,1,1,63.0,1,0,77.9583,0,0.023011783,0.9769882
1,2,0,0.83,0,2,29.0,0,0.23593259,0.7640675
0,3,0,25.0,0,0,7.25,0,0.9077677,0.092232265
1,1,0,35.0,0,0,26.55,1,0.6561719,0.34382808
1,1,1,49.0,0,0,25.9292,0,0.067835845,0.9321642
0,1,0,24.0,0,0,79.2,1,0.4974382,0.5025618
0,3,1,28.0,1,0,14.4583,1,0.37376994,0.62623
0,3,0,21.0,0,0,8.05,0,0.88739485,0.11260515
1,3,1,28.0,0,0,7.8792,2,0.25270742,0.7472926
1,3,0,28.0,1,1,15.2458,1,0.84390295,0.15609704
0,2,0,28.0,0,0,0.0,0,0.86091185,0.1390881
1,3,1,5.0,0,0,12.475,0,0.2802316,0.7197684
1,1,0,49.0,1,0,56.9292,1,0.4791781,0.52082187
1,3,1,15.0,1,0,14.4542,1,0.3402033,0.6597967
1,1,1,28.0,0,0,110.8833,1,0.05489695,0.94510305
0,3,0,29.0,0,0,7.775,0,0.915353,0.08464696
0,3,0,42.0,0,0,7.55,0,0.95093066,0.04906934
0,3,1,18.0,1,0,17.8,0,0.42610282,0.5738972
0,3,0,21.0,0,0,8.4333,0,0.8861021,0.11389785
0,2,1,44.0,1,0,26.0,0,0.17457922,0.8254208
0,2,0,28.0,0,0,13.0,0,0.81094736,0.18905267
0,2,0,37.0,1,0,26.0,0,0.84442437,0.15557559
0,3,1,39.0,0,5,29.125,2,0.68280447,0.31719553
1,2,1,34.0,1,1,32.5,0,0.1824558,0.81754416
0,2,0,30.0,0,0,13.0,0,0.8192285,0.18077148
0,2,0,66.0,0,0,10.5,0,0.89673626,0.10326372
1,1,1,28.0,1,0,146.5208,1,0.06794708,0.93205297
0,3,0,43.0,0,0,8.05,0,0.95244306,0.047556967
0,3,0,28.0,0,0,8.7125,1,0.8825508,0.117449254
0,3,0,24.0,0,0,7.4958,0,0.9048077,0.09519234
0,3,0,18.0,0,0,7.7958,0,0.8658478,0.13415222
1,3,1,28.0,1,0,24.15,2,0.23652893,0.76347107
0,3,0,28.0,0,0,8.05,0,0.91254306,0.08745696
0,3,0,28.0,0,0,7.05,0,0.91490966,0.0850904
1,3,0,28.0,0,0,56.4958,0,0.73323154,0.26676846
1,3,1,28.0,0,0,7.7875,2,0.25321093,0.74678904
1,2,1,36.0,1,0,26.0,0,0.16905926,0.83094066
0,3,1,32.0,1,1,15.5,2,0.32280082,0.6771991
0,3,0,23.5,0,0,7.2292,1,0.8740993,0.12590067
1,1,0,28.0,0,0,26.55,0,0.64175487,0.35824516
0,2,0,39.0,0,0,13.0,0,0.8642867,0.13571332
1,1,1,28.0,1,0,82.1708,1,0.059590813,0.9404092
0,3,0,28.0,0,0,8.4583,2,0.8476198,0.15238029
0,1,0,65.0,0,1,61.9792,1,0.53881305,0.46118698
0,2,0,23.0,0,0,10.5,0,0.7943392,0.20566075
1,1,1,28.0,1,0,51.8625,0,0.05797648,0.9420235
0,3,0,22.0,0,0,7.8958,0,0.8946347,0.10536523
0,3,0,35.0,0,0,7.05,0,0.9340457,0.06595434
1,1,0,23.0,0,1,63.3583,1,0.528973,0.47102705
1,2,1,18.0,0,2,13.0,0,0.21029004,0.78971
1,1,0,36.0,0,0,26.3875,0,0.6690846,0.33091542
0,3,1,9.0,1,1,15.2458,1,0.29486054,0.7051394
0,3,0,17.0,0,0,7.125,0,0.8603092,0.13969085
0,3,0,28.0,0,0,7.225,1,0.8871013,0.112898685
1,3,1,38.0,1,5,31.3875,0,0.71939415,0.28060582
1,2,1,17.0,0,0,10.5,0,0.14009672,0.8599032
1,3,1,4.0,1,1,16.7,0,0.33270463,0.6672953
0,1,0,45.5,0,0,28.5,0,0.6519544,0.3480456
0,2,0,23.0,0,0,13.0,0,0.7802846,0.21971537
0,3,0,32.0,0,0,7.925,0,0.92314523,0.076854706
0,3,0,26.0,1,0,7.8542,0,0.92702085,0.0729792
0,3,1,6.0,4,2,31.275,0,0.71995807,0.2800419
0,1,0,24.0,0,1,247.5208,1,0.43924344,0.5607565
0,1,0,45.0,0,0,26.55,0,0.662722,0.337278
0,2,0,29.0,1,0,27.7208,1,0.727107,0.27289298
